modelo,encoder,classificador,teste,batch,value
Modelo7,Kyoto,camera2,UFPR04,64,0.30168268095197603
Modelo7,Kyoto,camera2,UFPR04,128,0.30190943189440966
Modelo7,Kyoto,camera2,UFPR04,256,0.1931540111296921
Modelo7,Kyoto,camera2,UFPR04,512,0.18553895864629688
Modelo7,Kyoto,camera2,UFPR04,1024,0.1570250276352711
Modelo7,Kyoto,camera2,UFPR05,64,0.3906565732726121
Modelo7,Kyoto,camera2,UFPR05,128,0.36794643664987786
Modelo7,Kyoto,camera2,UFPR05,256,0.20001809572639262
Modelo7,Kyoto,camera2,UFPR05,512,0.18581898241698586
Modelo7,Kyoto,camera2,UFPR05,1024,0.17675302349428476
Modelo7,Kyoto,camera2,camera1,64,0.8053452115812918
Modelo7,Kyoto,camera2,camera1,128,0.7819917276487433
Modelo7,Kyoto,camera2,camera1,256,0.8831689468660515
Modelo7,Kyoto,camera2,camera1,512,0.8778873687559656
Modelo7,Kyoto,camera2,camera1,1024,0.8818326439707286
Modelo7,Kyoto,camera2,camera2,64,0.9648526077097506
Modelo7,Kyoto,camera2,camera2,128,0.9795918367346939
Modelo7,Kyoto,camera2,camera2,256,0.9875283446712018
Modelo7,Kyoto,camera2,camera2,512,0.9897959183673469
Modelo7,Kyoto,camera2,camera2,1024,0.9897959183673469
Modelo7,Kyoto,camera2,camera3,64,0.9176433322774786
Modelo7,Kyoto,camera2,camera3,128,0.9270404392355612
Modelo7,Kyoto,camera2,camera3,256,0.9363319607222046
Modelo7,Kyoto,camera2,camera3,512,0.9397106958082568
Modelo7,Kyoto,camera2,camera3,1024,0.9448843839087742
Modelo7,Kyoto,camera2,camera4,64,0.8979247104247104
Modelo7,Kyoto,camera2,camera4,128,0.8875482625482626
Modelo7,Kyoto,camera2,camera4,256,0.9401544401544402
Modelo7,Kyoto,camera2,camera4,512,0.93683638996139
Modelo7,Kyoto,camera2,camera4,1024,0.9376809845559846
Modelo7,Kyoto,camera2,camera5,64,0.8630386793358288
Modelo7,Kyoto,camera2,camera5,128,0.8495057107207985
Modelo7,Kyoto,camera2,camera5,256,0.9118437470006718
Modelo7,Kyoto,camera2,camera5,512,0.9027737786735771
Modelo7,Kyoto,camera2,camera5,1024,0.9108839619925136
Modelo7,Kyoto,camera2,camera6,64,0.8656256216431271
Modelo7,Kyoto,camera2,camera6,128,0.8700517207081758
Modelo7,Kyoto,camera2,camera6,256,0.9273920827531331
Modelo7,Kyoto,camera2,camera6,512,0.9258006763477223
Modelo7,Kyoto,camera2,camera6,1024,0.9323652277700418
Modelo7,Kyoto,camera2,camera7,64,0.783461210571185
Modelo7,Kyoto,camera2,camera7,128,0.7684001136686559
Modelo7,Kyoto,camera2,camera7,256,0.8702282845505351
Modelo7,Kyoto,camera2,camera7,512,0.8602822771620725
Modelo7,Kyoto,camera2,camera7,1024,0.8656815383158094
Modelo7,Kyoto,camera2,camera8,64,0.8939960139511709
Modelo7,Kyoto,camera2,camera8,128,0.8897193157282843
Modelo7,Kyoto,camera2,camera8,256,0.9388390632785252
Modelo7,Kyoto,camera2,camera8,512,0.9395864474339811
Modelo7,Kyoto,camera2,camera8,1024,0.9419116425842883
Modelo7,Kyoto,camera2,camera9,64,0.7914224004936747
Modelo7,Kyoto,camera2,camera9,128,0.7882597963591484
Modelo7,Kyoto,camera2,camera9,256,0.8785097192224622
Modelo7,Kyoto,camera2,camera9,512,0.8748071582844801
Modelo7,Kyoto,camera2,camera9,1024,0.8857605677260105
Modelo7,Kyoto,camera3,PUC,64,0.19557874042661524
Modelo7,Kyoto,camera3,PUC,128,0.1234327228839549
Modelo7,Kyoto,camera3,PUC,256,0.07759833860964634
Modelo7,Kyoto,camera3,PUC,512,0.08079477067485732
Modelo7,Kyoto,camera3,PUC,1024,0.10140892879452552
Modelo7,Kyoto,camera3,UFPR04,64,0.36141265837136133
Modelo7,Kyoto,camera3,UFPR04,128,0.30217397466058216
Modelo7,Kyoto,camera3,UFPR04,256,0.25653089953988456
Modelo7,Kyoto,camera3,UFPR04,512,0.20984854926636623
Modelo7,Kyoto,camera3,UFPR04,1024,0.2164337745528755
Modelo7,Kyoto,camera3,UFPR05,64,0.23528666646560303
Modelo7,Kyoto,camera3,UFPR05,128,0.20755798172331635
Modelo7,Kyoto,camera3,UFPR05,256,0.21435594293814278
Modelo7,Kyoto,camera3,UFPR05,512,0.1678921494707
Modelo7,Kyoto,camera3,UFPR05,1024,0.1487468709473113
Modelo7,Kyoto,camera3,camera1,64,0.705249761374483
Modelo7,Kyoto,camera3,camera1,128,0.7433025771555838
Modelo7,Kyoto,camera3,camera1,256,0.8230353165765193
Modelo7,Kyoto,camera3,camera1,512,0.8206808781419026
Modelo7,Kyoto,camera3,camera1,1024,0.8087814190264079
Modelo7,Kyoto,camera3,camera2,64,0.8266178266178266
Modelo7,Kyoto,camera3,camera2,128,0.8537240537240537
Modelo7,Kyoto,camera3,camera2,256,0.9482295482295482
Modelo7,Kyoto,camera3,camera2,512,0.9396825396825397
Modelo7,Kyoto,camera3,camera2,1024,0.9565323565323566
Modelo7,Kyoto,camera3,camera3,64,0.9351766513056836
Modelo7,Kyoto,camera3,camera3,128,0.9247311827956989
Modelo7,Kyoto,camera3,camera3,256,0.9615975422427036
Modelo7,Kyoto,camera3,camera3,512,0.9514592933947773
Modelo7,Kyoto,camera3,camera3,1024,0.9695852534562212
Modelo7,Kyoto,camera3,camera4,64,0.825530888030888
Modelo7,Kyoto,camera3,camera4,128,0.8728281853281853
Modelo7,Kyoto,camera3,camera4,256,0.9227799227799228
Modelo7,Kyoto,camera3,camera4,512,0.9212717181467182
Modelo7,Kyoto,camera3,camera4,1024,0.9239864864864865
Modelo7,Kyoto,camera3,camera5,64,0.8063633746040887
Modelo7,Kyoto,camera3,camera5,128,0.8363566561090315
Modelo7,Kyoto,camera3,camera5,256,0.88549764852673
Modelo7,Kyoto,camera3,camera5,512,0.8768115942028986
Modelo7,Kyoto,camera3,camera5,1024,0.8837220462616374
Modelo7,Kyoto,camera3,camera6,64,0.8596081161726676
Modelo7,Kyoto,camera3,camera6,128,0.8819375372985876
Modelo7,Kyoto,camera3,camera6,256,0.91938531927591
Modelo7,Kyoto,camera3,camera6,512,0.9149094887606922
Modelo7,Kyoto,camera3,camera6,1024,0.9203302168291227
Modelo7,Kyoto,camera3,camera7,64,0.74410343847684
Modelo7,Kyoto,camera3,camera7,128,0.7765463673392062
Modelo7,Kyoto,camera3,camera7,256,0.8267026617410249
Modelo7,Kyoto,camera3,camera7,512,0.8320545609548167
Modelo7,Kyoto,camera3,camera7,1024,0.8388746803069054
Modelo7,Kyoto,camera3,camera8,64,0.8832419863809998
Modelo7,Kyoto,camera3,camera8,128,0.9059956817804351
Modelo7,Kyoto,camera3,camera8,256,0.9316558711177545
Modelo7,Kyoto,camera3,camera8,512,0.9269639594751702
Modelo7,Kyoto,camera3,camera8,1024,0.928666334495931
Modelo7,Kyoto,camera3,camera9,64,0.7961277383523604
Modelo7,Kyoto,camera3,camera9,128,0.798981795742055
Modelo7,Kyoto,camera3,camera9,256,0.8767355754396791
Modelo7,Kyoto,camera3,camera9,512,0.8724159210120334
Modelo7,Kyoto,camera3,camera9,1024,0.8738815180499846
Modelo7,Kyoto,camera4,PUC,64,0.11122923556714276
Modelo7,Kyoto,camera4,PUC,128,0.12302727574883965
Modelo7,Kyoto,camera4,PUC,256,0.09749589249050618
Modelo7,Kyoto,camera4,PUC,512,0.10118734722068345
Modelo7,Kyoto,camera4,PUC,1024,0.08102342400105605
Modelo7,Kyoto,camera4,UFPR04,64,0.2890413159113026
Modelo7,Kyoto,camera4,UFPR04,128,0.2514478992469979
Modelo7,Kyoto,camera4,UFPR04,256,0.24166926485454873
Modelo7,Kyoto,camera4,UFPR04,512,0.17266139470725508
Modelo7,Kyoto,camera4,UFPR04,1024,0.14469544514044386
Modelo7,Kyoto,camera4,UFPR05,64,0.2318303827246132
Modelo7,Kyoto,camera4,UFPR05,128,0.2758633169466478
Modelo7,Kyoto,camera4,UFPR05,256,0.25030008746267757
Modelo7,Kyoto,camera4,UFPR05,512,0.13071749555146725
Modelo7,Kyoto,camera4,UFPR05,1024,0.12504146937298308
Modelo7,Kyoto,camera4,camera1,64,0.7783646197900096
Modelo7,Kyoto,camera4,camera1,128,0.8049634107540566
Modelo7,Kyoto,camera4,camera1,256,0.830098631880369
Modelo7,Kyoto,camera4,camera1,512,0.8942411708558702
Modelo7,Kyoto,camera4,camera1,1024,0.8801145402481705
Modelo7,Kyoto,camera4,camera2,64,0.9079365079365079
Modelo7,Kyoto,camera4,camera2,128,0.913064713064713
Modelo7,Kyoto,camera4,camera2,256,0.9242979242979243
Modelo7,Kyoto,camera4,camera2,512,0.9548229548229549
Modelo7,Kyoto,camera4,camera2,1024,0.9531135531135531
Modelo7,Kyoto,camera4,camera3,64,0.9201773835920177
Modelo7,Kyoto,camera4,camera3,128,0.9178545032203569
Modelo7,Kyoto,camera4,camera3,256,0.9232393622637525
Modelo7,Kyoto,camera4,camera3,512,0.9381269137366698
Modelo7,Kyoto,camera4,camera3,1024,0.9449899693802133
Modelo7,Kyoto,camera4,camera4,64,0.9167317606623965
Modelo7,Kyoto,camera4,camera4,128,0.938447117637869
Modelo7,Kyoto,camera4,camera4,256,0.9403218247148883
Modelo7,Kyoto,camera4,camera4,512,0.9739103265114826
Modelo7,Kyoto,camera4,camera4,1024,0.9654741446648961
Modelo7,Kyoto,camera4,camera5,64,0.8772434974565697
Modelo7,Kyoto,camera4,camera5,128,0.9011421441597083
Modelo7,Kyoto,camera4,camera5,256,0.9018619829158269
Modelo7,Kyoto,camera4,camera5,512,0.9425568672617334
Modelo7,Kyoto,camera4,camera5,1024,0.9367021787119685
Modelo7,Kyoto,camera4,camera6,64,0.9070519196339766
Modelo7,Kyoto,camera4,camera6,128,0.9108812412969962
Modelo7,Kyoto,camera4,camera6,256,0.9190371991247265
Modelo7,Kyoto,camera4,camera6,512,0.9505669385319276
Modelo7,Kyoto,camera4,camera6,1024,0.9511637159339567
Modelo7,Kyoto,camera4,camera7,64,0.799990527612011
Modelo7,Kyoto,camera4,camera7,128,0.8355593445107512
Modelo7,Kyoto,camera4,camera7,256,0.8339490385526191
Modelo7,Kyoto,camera4,camera7,512,0.8880837359098228
Modelo7,Kyoto,camera4,camera7,1024,0.8743961352657005
Modelo7,Kyoto,camera4,camera8,64,0.9213170569672812
Modelo7,Kyoto,camera4,camera8,128,0.9278774289985052
Modelo7,Kyoto,camera4,camera8,256,0.9317804351436638
Modelo7,Kyoto,camera4,camera8,512,0.9543680451752201
Modelo7,Kyoto,camera4,camera8,1024,0.9581464872944694
Modelo7,Kyoto,camera4,camera9,64,0.8523603825979635
Modelo7,Kyoto,camera4,camera9,128,0.8725701943844493
Modelo7,Kyoto,camera4,camera9,256,0.8696390003085468
Modelo7,Kyoto,camera4,camera9,512,0.9104443073125579
Modelo7,Kyoto,camera4,camera9,1024,0.908284480098735
Modelo7,Kyoto,camera5,PUC,64,0.07032857718699835
Modelo7,Kyoto,camera5,PUC,128,0.05891476888334673
Modelo7,Kyoto,camera5,PUC,256,0.06952711191991005
Modelo7,Kyoto,camera5,PUC,512,0.07670965506349255
Modelo7,Kyoto,camera5,PUC,1024,0.04991949988567334
Modelo7,Kyoto,camera5,UFPR04,64,0.2934724072446926
Modelo7,Kyoto,camera5,UFPR04,128,0.20275313435938136
Modelo7,Kyoto,camera5,UFPR04,256,0.225031414453483
Modelo7,Kyoto,camera5,UFPR04,512,0.14998630046389463
Modelo7,Kyoto,camera5,UFPR04,1024,0.20383020133594096
Modelo7,Kyoto,camera5,UFPR05,64,0.22971921464547457
Modelo7,Kyoto,camera5,UFPR05,128,0.1709382634134572
Modelo7,Kyoto,camera5,UFPR05,256,0.13202038785173567
Modelo7,Kyoto,camera5,UFPR05,512,0.09978586723768737
Modelo7,Kyoto,camera5,UFPR05,1024,0.1578791808667853
Modelo7,Kyoto,camera5,camera1,64,0.8320076360165447
Modelo7,Kyoto,camera5,camera1,128,0.8479160038180082
Modelo7,Kyoto,camera5,camera1,256,0.8156538339166401
Modelo7,Kyoto,camera5,camera1,512,0.8913140311804009
Modelo7,Kyoto,camera5,camera1,1024,0.8459433662106268
Modelo7,Kyoto,camera5,camera2,64,0.9286935286935287
Modelo7,Kyoto,camera5,camera2,128,0.9413919413919414
Modelo7,Kyoto,camera5,camera2,256,0.9003663003663004
Modelo7,Kyoto,camera5,camera2,512,0.9594627594627595
Modelo7,Kyoto,camera5,camera2,1024,0.9428571428571428
Modelo7,Kyoto,camera5,camera3,64,0.9297856614929786
Modelo7,Kyoto,camera5,camera3,128,0.9423503325942351
Modelo7,Kyoto,camera5,camera3,256,0.9248231443353394
Modelo7,Kyoto,camera5,camera3,512,0.9462569950374828
Modelo7,Kyoto,camera5,camera3,1024,0.9429838454228698
Modelo7,Kyoto,camera5,camera4,64,0.9152992277992278
Modelo7,Kyoto,camera5,camera4,128,0.9327944015444015
Modelo7,Kyoto,camera5,camera4,256,0.9217543436293436
Modelo7,Kyoto,camera5,camera4,512,0.9626568532818532
Modelo7,Kyoto,camera5,camera4,1024,0.948238416988417
Modelo7,Kyoto,camera5,camera5,64,0.8555116381203338
Modelo7,Kyoto,camera5,camera5,128,0.9041501976284585
Modelo7,Kyoto,camera5,camera5,256,0.8615502854633289
Modelo7,Kyoto,camera5,camera5,512,0.9335748792270532
Modelo7,Kyoto,camera5,camera5,1024,0.9019543258673693
Modelo7,Kyoto,camera5,camera6,64,0.9086433260393874
Modelo7,Kyoto,camera5,camera6,128,0.934752337378158
Modelo7,Kyoto,camera5,camera6,256,0.9177441814203302
Modelo7,Kyoto,camera5,camera6,512,0.9525561965386911
Modelo7,Kyoto,camera5,camera6,1024,0.9346528744778198
Modelo7,Kyoto,camera5,camera7,64,0.8064317514445392
Modelo7,Kyoto,camera5,camera7,128,0.8582930756843801
Modelo7,Kyoto,camera5,camera7,256,0.8294496542578385
Modelo7,Kyoto,camera5,camera7,512,0.887420668750592
Modelo7,Kyoto,camera5,camera7,1024,0.8538410533295444
Modelo7,Kyoto,camera5,camera8,64,0.9231024746719814
Modelo7,Kyoto,camera5,camera8,128,0.9464789902009633
Modelo7,Kyoto,camera5,camera8,256,0.9357249626307922
Modelo7,Kyoto,camera5,camera8,512,0.9536206610197642
Modelo7,Kyoto,camera5,camera8,1024,0.9520013286829431
Modelo7,Kyoto,camera5,camera9,64,0.8272138228941684
Modelo7,Kyoto,camera5,camera9,128,0.8813637766121567
Modelo7,Kyoto,camera5,camera9,256,0.8245140388768899
Modelo7,Kyoto,camera5,camera9,512,0.9125269978401728
Modelo7,Kyoto,camera5,camera9,1024,0.8761956186362234
Modelo7,Kyoto,camera6,PUC,64,0.07726125174731215
Modelo7,Kyoto,camera6,PUC,128,0.08978296792017405
Modelo7,Kyoto,camera6,PUC,256,0.056986537740763704
Modelo7,Kyoto,camera6,PUC,512,0.04737131178648965
Modelo7,Kyoto,camera6,PUC,1024,0.05591163138255116
Modelo7,Kyoto,camera6,UFPR04,64,0.2956359891537466
Modelo7,Kyoto,camera6,UFPR04,128,0.2728664153510388
Modelo7,Kyoto,camera6,UFPR04,256,0.1472463932428219
Modelo7,Kyoto,camera6,UFPR04,512,0.1330650113847869
Modelo7,Kyoto,camera6,UFPR04,1024,0.10915223491397637
Modelo7,Kyoto,camera6,UFPR05,64,0.19940887293784118
Modelo7,Kyoto,camera6,UFPR05,128,0.24438278493229182
Modelo7,Kyoto,camera6,UFPR05,256,0.1157764574599632
Modelo7,Kyoto,camera6,UFPR05,512,0.13772054166541
Modelo7,Kyoto,camera6,UFPR05,1024,0.10251832192297253
Modelo7,Kyoto,camera6,camera1,64,0.8208717785555202
Modelo7,Kyoto,camera6,camera1,128,0.7918549156856507
Modelo7,Kyoto,camera6,camera1,256,0.8687241489023226
Modelo7,Kyoto,camera6,camera1,512,0.8533248488705059
Modelo7,Kyoto,camera6,camera1,1024,0.8512885777919186
Modelo7,Kyoto,camera6,camera2,64,0.9106227106227106
Modelo7,Kyoto,camera6,camera2,128,0.8967032967032967
Modelo7,Kyoto,camera6,camera2,256,0.9494505494505494
Modelo7,Kyoto,camera6,camera2,512,0.9277167277167278
Modelo7,Kyoto,camera6,camera2,1024,0.9396825396825397
Modelo7,Kyoto,camera6,camera3,64,0.9283074648928308
Modelo7,Kyoto,camera6,camera3,128,0.9219723366064829
Modelo7,Kyoto,camera6,camera3,256,0.9291521486643438
Modelo7,Kyoto,camera6,camera3,512,0.9241896315067046
Modelo7,Kyoto,camera6,camera3,1024,0.9214444092492873
Modelo7,Kyoto,camera6,camera4,64,0.892917471042471
Modelo7,Kyoto,camera6,camera4,128,0.8985279922779923
Modelo7,Kyoto,camera6,camera4,256,0.9374396718146718
Modelo7,Kyoto,camera6,camera4,512,0.9304416023166023
Modelo7,Kyoto,camera6,camera4,1024,0.9298383204633205
Modelo7,Kyoto,camera6,camera5,64,0.8768595834533065
Modelo7,Kyoto,camera6,camera5,128,0.8762357231980037
Modelo7,Kyoto,camera6,camera5,256,0.9206737690757271
Modelo7,Kyoto,camera6,camera5,512,0.9062290047029465
Modelo7,Kyoto,camera6,camera5,1024,0.9151550052788175
Modelo7,Kyoto,camera6,camera6,64,0.9111675126903553
Modelo7,Kyoto,camera6,camera6,128,0.9077065066912783
Modelo7,Kyoto,camera6,camera6,256,0.9569681587448085
Modelo7,Kyoto,camera6,camera6,512,0.9446239040147669
Modelo7,Kyoto,camera6,camera6,1024,0.9509690816797416
Modelo7,Kyoto,camera6,camera7,64,0.7962962962962963
Modelo7,Kyoto,camera6,camera7,128,0.8030216917684948
Modelo7,Kyoto,camera6,camera7,256,0.8596665719427867
Modelo7,Kyoto,camera6,camera7,512,0.8336648669129487
Modelo7,Kyoto,camera6,camera7,1024,0.855830254807237
Modelo7,Kyoto,camera6,camera8,64,0.9166666666666666
Modelo7,Kyoto,camera6,camera8,128,0.9223550905165255
Modelo7,Kyoto,camera6,camera8,256,0.9470187676465703
Modelo7,Kyoto,camera6,camera8,512,0.9419946852682278
Modelo7,Kyoto,camera6,camera8,1024,0.9438631456568676
Modelo7,Kyoto,camera6,camera9,64,0.8292965134217835
Modelo7,Kyoto,camera6,camera9,128,0.8335390311632213
Modelo7,Kyoto,camera6,camera9,256,0.9121413144091329
Modelo7,Kyoto,camera6,camera9,512,0.8707960506016662
Modelo7,Kyoto,camera6,camera9,1024,0.8904659055846961
Modelo7,Kyoto,camera7,PUC,64,0.09768447255335048
Modelo7,Kyoto,camera7,PUC,128,0.06849699332662303
Modelo7,Kyoto,camera7,PUC,256,0.10089740537406035
Modelo7,Kyoto,camera7,PUC,512,0.11866636179556507
Modelo7,Kyoto,camera7,PUC,1024,0.06551271383211188
Modelo7,Kyoto,camera7,UFPR04,64,0.19838817871753447
Modelo7,Kyoto,camera7,UFPR04,128,0.1312321079334486
Modelo7,Kyoto,camera7,UFPR04,256,0.15199871507799287
Modelo7,Kyoto,camera7,UFPR04,512,0.1811456591366458
Modelo7,Kyoto,camera7,UFPR04,1024,0.12057481363906919
Modelo7,Kyoto,camera7,UFPR05,64,0.1634345688693187
Modelo7,Kyoto,camera7,UFPR05,128,0.1274421690744036
Modelo7,Kyoto,camera7,UFPR05,256,0.21086949965316523
Modelo7,Kyoto,camera7,UFPR05,512,0.21396386886630275
Modelo7,Kyoto,camera7,UFPR05,1024,0.18643423711433482
Modelo7,Kyoto,camera7,camera1,64,0.919630925867006
Modelo7,Kyoto,camera7,camera1,128,0.8830416799236398
Modelo7,Kyoto,camera7,camera1,256,0.8993954820235444
Modelo7,Kyoto,camera7,camera1,512,0.8913776646516067
Modelo7,Kyoto,camera7,camera1,1024,0.8901049952274896
Modelo7,Kyoto,camera7,camera2,64,0.9347985347985348
Modelo7,Kyoto,camera7,camera2,128,0.9352869352869353
Modelo7,Kyoto,camera7,camera2,256,0.9433455433455433
Modelo7,Kyoto,camera7,camera2,512,0.9435897435897436
Modelo7,Kyoto,camera7,camera2,1024,0.9457875457875458
Modelo7,Kyoto,camera7,camera3,64,0.8946256995037483
Modelo7,Kyoto,camera7,camera3,128,0.9311582726216873
Modelo7,Kyoto,camera7,camera3,256,0.9359096188364481
Modelo7,Kyoto,camera7,camera3,512,0.9407665505226481
Modelo7,Kyoto,camera7,camera3,1024,0.9515362686094393
Modelo7,Kyoto,camera7,camera4,64,0.9371380308880309
Modelo7,Kyoto,camera7,camera4,128,0.9242881274131274
Modelo7,Kyoto,camera7,camera4,256,0.9451013513513513
Modelo7,Kyoto,camera7,camera4,512,0.9569860038610039
Modelo7,Kyoto,camera7,camera4,1024,0.9578909266409267
Modelo7,Kyoto,camera7,camera5,64,0.9184182743065553
Modelo7,Kyoto,camera7,camera5,128,0.9115078222478165
Modelo7,Kyoto,camera7,camera5,256,0.9307515116613878
Modelo7,Kyoto,camera7,camera5,512,0.9465879642959977
Modelo7,Kyoto,camera7,camera5,1024,0.9447643727804972
Modelo7,Kyoto,camera7,camera6,64,0.9305748955639547
Modelo7,Kyoto,camera7,camera6,128,0.9340063656256217
Modelo7,Kyoto,camera7,camera6,256,0.9471354684702606
Modelo7,Kyoto,camera7,camera6,512,0.9510642530336184
Modelo7,Kyoto,camera7,camera6,1024,0.9539984085935946
Modelo7,Kyoto,camera7,camera7,64,0.906055900621118
Modelo7,Kyoto,camera7,camera7,128,0.8850931677018633
Modelo7,Kyoto,camera7,camera7,256,0.9070541259982253
Modelo7,Kyoto,camera7,camera7,512,0.9199201419698314
Modelo7,Kyoto,camera7,camera7,1024,0.9169254658385093
Modelo7,Kyoto,camera7,camera8,64,0.9259259259259259
Modelo7,Kyoto,camera7,camera8,128,0.9415379505065604
Modelo7,Kyoto,camera7,camera8,256,0.9490117920611194
Modelo7,Kyoto,camera7,camera8,512,0.9556136854343132
Modelo7,Kyoto,camera7,camera8,1024,0.9563610695897692
Modelo7,Kyoto,camera7,camera9,64,0.8957883369330454
Modelo7,Kyoto,camera7,camera9,128,0.8863776612156742
Modelo7,Kyoto,camera7,camera9,256,0.8977938907744524
Modelo7,Kyoto,camera7,camera9,512,0.9163066954643628
Modelo7,Kyoto,camera7,camera9,1024,0.9099814871953101
Modelo7,Kyoto,camera8,PUC,64,0.17091482545736558
Modelo7,Kyoto,camera8,PUC,128,0.12745890722568085
Modelo7,Kyoto,camera8,PUC,256,0.09350978141213466
Modelo7,Kyoto,camera8,PUC,512,0.06670548272960213
Modelo7,Kyoto,camera8,PUC,1024,0.14302383416269274
Modelo7,Kyoto,camera8,UFPR04,64,0.339408368999367
Modelo7,Kyoto,camera8,UFPR04,128,0.24510832081479172
Modelo7,Kyoto,camera8,UFPR04,256,0.17588314768099922
Modelo7,Kyoto,camera8,UFPR04,512,0.164120442542256
Modelo7,Kyoto,camera8,UFPR04,1024,0.19212418393280614
Modelo7,Kyoto,camera8,UFPR05,64,0.14614711825557197
Modelo7,Kyoto,camera8,UFPR05,128,0.19743040685224839
Modelo7,Kyoto,camera8,UFPR05,256,0.1379195946557288
Modelo7,Kyoto,camera8,UFPR05,512,0.14936815755345778
Modelo7,Kyoto,camera8,UFPR05,1024,0.14060379407063364
Modelo7,Kyoto,camera8,camera1,64,0.7461024498886414
Modelo7,Kyoto,camera8,camera1,128,0.75456570155902
Modelo7,Kyoto,camera8,camera1,256,0.8111994909322303
Modelo7,Kyoto,camera8,camera1,512,0.8162265351574929
Modelo7,Kyoto,camera8,camera1,1024,0.808272351256761
Modelo7,Kyoto,camera8,camera2,64,0.8654456654456655
Modelo7,Kyoto,camera8,camera2,128,0.8793650793650793
Modelo7,Kyoto,camera8,camera2,256,0.9018315018315018
Modelo7,Kyoto,camera8,camera2,512,0.9240537240537241
Modelo7,Kyoto,camera8,camera2,1024,0.8991452991452992
Modelo7,Kyoto,camera8,camera3,64,0.9133143279484743
Modelo7,Kyoto,camera8,camera3,128,0.919543870763383
Modelo7,Kyoto,camera8,camera3,256,0.9381269137366698
Modelo7,Kyoto,camera8,camera3,512,0.9435117727800655
Modelo7,Kyoto,camera8,camera3,1024,0.933375567521909
Modelo7,Kyoto,camera8,camera4,64,0.8813344594594594
Modelo7,Kyoto,camera8,camera4,128,0.882480694980695
Modelo7,Kyoto,camera8,camera4,256,0.909809362934363
Modelo7,Kyoto,camera8,camera4,512,0.9224782818532818
Modelo7,Kyoto,camera8,camera4,1024,0.9191602316602316
Modelo7,Kyoto,camera8,camera5,64,0.8451386889336788
Modelo7,Kyoto,camera8,camera5,128,0.8513772914867069
Modelo7,Kyoto,camera8,camera5,256,0.8900086380650735
Modelo7,Kyoto,camera8,camera5,512,0.9078126499664075
Modelo7,Kyoto,camera8,camera5,1024,0.8978308858815626
Modelo7,Kyoto,camera8,camera6,64,0.8888999403222598
Modelo7,Kyoto,camera8,camera6,128,0.8977521384523572
Modelo7,Kyoto,camera8,camera6,256,0.91938531927591
Modelo7,Kyoto,camera8,camera6,512,0.9382335388899941
Modelo7,Kyoto,camera8,camera6,1024,0.9379351501889795
Modelo7,Kyoto,camera8,camera7,64,0.7542388936250829
Modelo7,Kyoto,camera8,camera7,128,0.7912285687221748
Modelo7,Kyoto,camera8,camera7,256,0.8330017997537179
Modelo7,Kyoto,camera8,camera7,512,0.8474945533769063
Modelo7,Kyoto,camera8,camera7,1024,0.8671023965141612
Modelo7,Kyoto,camera8,camera8,64,0.912133487654321
Modelo7,Kyoto,camera8,camera8,128,0.9236111111111112
Modelo7,Kyoto,camera8,camera8,256,0.9476273148148148
Modelo7,Kyoto,camera8,camera8,512,0.9600694444444444
Modelo7,Kyoto,camera8,camera8,1024,0.9572723765432098
Modelo7,Kyoto,camera8,camera9,64,0.8053841406973157
Modelo7,Kyoto,camera8,camera9,128,0.8313020672631903
Modelo7,Kyoto,camera8,camera9,256,0.8754242517741437
Modelo7,Kyoto,camera8,camera9,512,0.8950169700709657
Modelo7,Kyoto,camera8,camera9,1024,0.8970225239123727
Modelo7,Kyoto,camera9,PUC,64,0.10933164868477192
Modelo7,Kyoto,camera9,PUC,128,0.10161872411443981
Modelo7,Kyoto,camera9,PUC,256,0.07401296016481898
Modelo7,Kyoto,camera9,PUC,512,0.1020996032746928
Modelo7,Kyoto,camera9,PUC,1024,0.11770224622427355
Modelo7,Kyoto,camera9,UFPR04,64,0.29759171603223644
Modelo7,Kyoto,camera9,UFPR04,128,0.29764840376784485
Modelo7,Kyoto,camera9,UFPR04,256,0.20619219031962435
Modelo7,Kyoto,camera9,UFPR04,512,0.16112544051094546
Modelo7,Kyoto,camera9,UFPR04,1024,0.1755335733114141
Modelo7,Kyoto,camera9,UFPR05,64,0.18909430889404952
Modelo7,Kyoto,camera9,UFPR05,128,0.1279247217782067
Modelo7,Kyoto,camera9,UFPR05,256,0.07445185028802365
Modelo7,Kyoto,camera9,UFPR05,512,0.0880779322616642
Modelo7,Kyoto,camera9,UFPR05,1024,0.16468317399040927
Modelo7,Kyoto,camera9,camera1,64,0.8013999363665288
Modelo7,Kyoto,camera9,camera1,128,0.798281896277442
Modelo7,Kyoto,camera9,camera1,256,0.8467706013363029
Modelo7,Kyoto,camera9,camera1,512,0.865924276169265
Modelo7,Kyoto,camera9,camera1,1024,0.8733057588291442
Modelo7,Kyoto,camera9,camera2,64,0.9062271062271062
Modelo7,Kyoto,camera9,camera2,128,0.9067155067155067
Modelo7,Kyoto,camera9,camera2,256,0.9262515262515263
Modelo7,Kyoto,camera9,camera2,512,0.946031746031746
Modelo7,Kyoto,camera9,camera2,1024,0.9538461538461539
Modelo7,Kyoto,camera9,camera3,64,0.9339034948791046
Modelo7,Kyoto,camera9,camera3,128,0.9375989863794741
Modelo7,Kyoto,camera9,camera3,256,0.9362263752507655
Modelo7,Kyoto,camera9,camera3,512,0.937493400908035
