tipo_encoder,dataset_encoder,dataset_test,batch,tecnica_fusao,precision,precision_std,accuracy,accuracy_std
SkipEncoder,camera8,UFPR05,1024,sum,0.846395,0.0,0.835652,0.0
SkipEncoder,camera8,UFPR05,1024,mean_probs,0.846395,0.0,0.835652,0.0
SkipEncoder,camera8,UFPR05,1024,max,0.786529,0.0,0.765751,0.0
SkipEncoder,camera8,UFPR05,1024,mult,0.817063,0.0,0.795215,0.0
SkipEncoder,camera8,UFPR05,1024,vote,0.852475,0.0,0.846514,0.0
SkipEncoder,camera9,camera1,64,mean_individual_models,0.73981,0.177754,0.742593,0.114949
SkipEncoder,camera9,camera1,64,sum,0.863376,0.0,0.850041,0.0
SkipEncoder,camera9,camera1,64,mean_probs,0.863376,0.0,0.850041,0.0
SkipEncoder,camera9,camera1,64,max,0.850233,0.0,0.836994,0.0
SkipEncoder,camera9,camera1,64,mult,0.866981,0.0,0.8545,0.0
SkipEncoder,camera9,camera1,64,vote,0.858441,0.0,0.84294,0.0
SkipEncoder,camera9,camera2,64,mean_individual_models,0.78066,0.187413,0.793878,0.11993
SkipEncoder,camera9,camera2,64,sum,0.928305,0.0,0.926304,0.0
SkipEncoder,camera9,camera2,64,mean_probs,0.928305,0.0,0.926304,0.0
SkipEncoder,camera9,camera2,64,max,0.912777,0.0,0.912698,0.0
SkipEncoder,camera9,camera2,64,mult,0.926028,0.0,0.924036,0.0
SkipEncoder,camera9,camera2,64,vote,0.933139,0.0,0.930839,0.0
SkipEncoder,camera9,camera3,64,mean_individual_models,0.789721,0.181539,0.807865,0.108107
SkipEncoder,camera9,camera3,64,sum,0.931147,0.0,0.927189,0.0
SkipEncoder,camera9,camera3,64,mean_probs,0.931147,0.0,0.927189,0.0
SkipEncoder,camera9,camera3,64,max,0.921486,0.0,0.915515,0.0
SkipEncoder,camera9,camera3,64,mult,0.931039,0.0,0.926267,0.0
SkipEncoder,camera9,camera3,64,vote,0.928002,0.0,0.922581,0.0
SkipEncoder,camera9,camera4,64,mean_individual_models,0.817562,0.195159,0.833214,0.123558
SkipEncoder,camera9,camera4,64,sum,0.944532,0.0,0.942509,0.0
SkipEncoder,camera9,camera4,64,mean_probs,0.944532,0.0,0.942509,0.0
SkipEncoder,camera9,camera4,64,max,0.932516,0.0,0.928917,0.0
SkipEncoder,camera9,camera4,64,mult,0.942379,0.0,0.939853,0.0
SkipEncoder,camera9,camera4,64,vote,0.942879,0.0,0.940478,0.0
SkipEncoder,camera9,camera5,64,mean_individual_models,0.785292,0.185362,0.798869,0.114055
SkipEncoder,camera9,camera5,64,sum,0.915202,0.0,0.910628,0.0
SkipEncoder,camera9,camera5,64,mean_probs,0.915202,0.0,0.910628,0.0
SkipEncoder,camera9,camera5,64,max,0.908517,0.0,0.903491,0.0
SkipEncoder,camera9,camera5,64,mult,0.914473,0.0,0.910079,0.0
SkipEncoder,camera9,camera5,64,vote,0.908885,0.0,0.903052,0.0
SkipEncoder,camera9,camera6,64,mean_individual_models,0.815612,0.191695,0.835014,0.118579
SkipEncoder,camera9,camera6,64,sum,0.94842,0.0,0.946354,0.0
SkipEncoder,camera9,camera6,64,mean_probs,0.94842,0.0,0.946354,0.0
SkipEncoder,camera9,camera6,64,max,0.934674,0.0,0.931703,0.0
SkipEncoder,camera9,camera6,64,mult,0.946361,0.0,0.944047,0.0
SkipEncoder,camera9,camera6,64,vote,0.947041,0.0,0.944509,0.0
SkipEncoder,camera9,camera7,64,mean_individual_models,0.796693,0.179271,0.806012,0.095405
SkipEncoder,camera9,camera7,64,sum,0.911486,0.0,0.893744,0.0
SkipEncoder,camera9,camera7,64,mean_probs,0.911486,0.0,0.893744,0.0
SkipEncoder,camera9,camera7,64,max,0.905199,0.0,0.886535,0.0
SkipEncoder,camera9,camera7,64,mult,0.91097,0.0,0.892635,0.0
SkipEncoder,camera9,camera7,64,vote,0.906511,0.0,0.886535,0.0
SkipEncoder,camera9,camera8,64,mean_individual_models,0.812566,0.191886,0.832186,0.118219
SkipEncoder,camera9,camera8,64,sum,0.948609,0.0,0.946566,0.0
SkipEncoder,camera9,camera8,64,mean_probs,0.948609,0.0,0.946566,0.0
SkipEncoder,camera9,camera8,64,max,0.937493,0.0,0.93451,0.0
SkipEncoder,camera9,camera8,64,mult,0.947535,0.0,0.944927,0.0
SkipEncoder,camera9,camera8,64,vote,0.945088,0.0,0.942515,0.0
SkipEncoder,camera9,camera9,64,mean_individual_models,0.771005,0.184293,0.784109,0.112747
SkipEncoder,camera9,camera9,64,sum,0.902774,0.0,0.892657,0.0
SkipEncoder,camera9,camera9,64,mean_probs,0.902774,0.0,0.892657,0.0
SkipEncoder,camera9,camera9,64,max,0.904849,0.0,0.897472,0.0
SkipEncoder,camera9,camera9,64,mult,0.906257,0.0,0.897472,0.0
SkipEncoder,camera9,camera9,64,vote,0.896465,0.0,0.88423,0.0
SkipEncoder,camera9,PUC,64,mean_individual_models,0.787293,0.18947,0.793836,0.125441
SkipEncoder,camera9,PUC,64,sum,0.925097,0.0,0.917372,0.0
SkipEncoder,camera9,PUC,64,mean_probs,0.925097,0.0,0.917372,0.0
SkipEncoder,camera9,PUC,64,max,0.906803,0.0,0.897545,0.0
SkipEncoder,camera9,PUC,64,mult,0.917327,0.0,0.908217,0.0
SkipEncoder,camera9,PUC,64,vote,0.922397,0.0,0.913039,0.0
SkipEncoder,camera9,UFPR04,64,mean_individual_models,0.755752,0.171,0.730889,0.119338
SkipEncoder,camera9,UFPR04,64,sum,0.834626,0.0,0.765629,0.0
SkipEncoder,camera9,UFPR04,64,mean_probs,0.834626,0.0,0.765629,0.0
SkipEncoder,camera9,UFPR04,64,max,0.815775,0.0,0.72786,0.0
SkipEncoder,camera9,UFPR04,64,mult,0.823855,0.0,0.743132,0.0
SkipEncoder,camera9,UFPR04,64,vote,0.83469,0.0,0.762605,0.0
SkipEncoder,camera9,UFPR05,64,mean_individual_models,0.680162,0.172034,0.679611,0.119888
SkipEncoder,camera9,UFPR05,64,sum,0.804812,0.0,0.800709,0.0
SkipEncoder,camera9,UFPR05,64,mean_probs,0.804812,0.0,0.800709,0.0
SkipEncoder,camera9,UFPR05,64,max,0.765178,0.0,0.751553,0.0
SkipEncoder,camera9,UFPR05,64,mult,0.793207,0.0,0.785929,0.0
SkipEncoder,camera9,UFPR05,64,vote,0.796842,0.0,0.791535,0.0
SkipEncoder,camera9,camera1,128,mean_individual_models,0.751764,0.172901,0.764624,0.098383
SkipEncoder,camera9,camera1,128,sum,0.864167,0.0,0.850867,0.0
SkipEncoder,camera9,camera1,128,mean_probs,0.864167,0.0,0.850867,0.0
SkipEncoder,camera9,camera1,128,max,0.853895,0.0,0.831214,0.0
SkipEncoder,camera9,camera1,128,mult,0.8611,0.0,0.844426,0.0
SkipEncoder,camera9,camera1,128,vote,0.870673,0.0,0.860776,0.0
SkipEncoder,camera9,camera2,128,mean_individual_models,0.81367,0.201646,0.829932,0.136752
SkipEncoder,camera9,camera2,128,sum,0.9593,0.0,0.959184,0.0
SkipEncoder,camera9,camera2,128,mean_probs,0.9593,0.0,0.959184,0.0
SkipEncoder,camera9,camera2,128,max,0.935602,0.0,0.935374,0.0
SkipEncoder,camera9,camera2,128,mult,0.955933,0.0,0.955782,0.0
SkipEncoder,camera9,camera2,128,vote,0.968253,0.0,0.968254,0.0
SkipEncoder,camera9,camera3,128,mean_individual_models,0.797994,0.193811,0.819293,0.124716
SkipEncoder,camera9,camera3,128,sum,0.941427,0.0,0.938863,0.0
SkipEncoder,camera9,camera3,128,mean_probs,0.941427,0.0,0.938863,0.0
SkipEncoder,camera9,camera3,128,max,0.930013,0.0,0.921045,0.0
SkipEncoder,camera9,camera3,128,mult,0.942673,0.0,0.937942,0.0
SkipEncoder,camera9,camera3,128,vote,0.936661,0.0,0.935791,0.0
SkipEncoder,camera9,camera4,128,mean_individual_models,0.824297,0.192989,0.842665,0.116569
SkipEncoder,camera9,camera4,128,sum,0.944795,0.0,0.94204,0.0
SkipEncoder,camera9,camera4,128,mean_probs,0.944795,0.0,0.94204,0.0
SkipEncoder,camera9,camera4,128,max,0.927449,0.0,0.921106,0.0
SkipEncoder,camera9,camera4,128,mult,0.942074,0.0,0.938447,0.0
SkipEncoder,camera9,camera4,128,vote,0.948552,0.0,0.946727,0.0
SkipEncoder,camera9,camera5,128,mean_individual_models,0.787642,0.179973,0.801274,0.101101
SkipEncoder,camera9,camera5,128,sum,0.906597,0.0,0.897563,0.0
SkipEncoder,camera9,camera5,128,mean_probs,0.906597,0.0,0.897563,0.0
SkipEncoder,camera9,camera5,128,max,0.890765,0.0,0.873408,0.0
SkipEncoder,camera9,camera5,128,mult,0.902551,0.0,0.891195,0.0
SkipEncoder,camera9,camera5,128,vote,0.912742,0.0,0.906895,0.0
SkipEncoder,camera9,camera6,128,mean_individual_models,0.825816,0.197564,0.847404,0.125081
SkipEncoder,camera9,camera6,128,sum,0.949743,0.0,0.947393,0.0
SkipEncoder,camera9,camera6,128,mean_probs,0.949743,0.0,0.947393,0.0
SkipEncoder,camera9,camera6,128,max,0.936144,0.0,0.930318,0.0
SkipEncoder,camera9,camera6,128,mult,0.94761,0.0,0.944393,0.0
SkipEncoder,camera9,camera6,128,vote,0.94803,0.0,0.946816,0.0
SkipEncoder,camera9,camera7,128,mean_individual_models,0.791619,0.191594,0.792713,0.117535
SkipEncoder,camera9,camera7,128,sum,0.901198,0.0,0.876775,0.0
SkipEncoder,camera9,camera7,128,mean_probs,0.901198,0.0,0.876775,0.0
SkipEncoder,camera9,camera7,128,max,0.892503,0.0,0.859472,0.0
SkipEncoder,camera9,camera7,128,mult,0.899904,0.0,0.872893,0.0
SkipEncoder,camera9,camera7,128,vote,0.902583,0.0,0.882875,0.0
SkipEncoder,camera9,camera8,128,mean_individual_models,0.82531,0.201115,0.845264,0.130459
SkipEncoder,camera9,camera8,128,sum,0.951853,0.0,0.94946,0.0
SkipEncoder,camera9,camera8,128,mean_probs,0.951853,0.0,0.94946,0.0
SkipEncoder,camera9,camera8,128,max,0.942122,0.0,0.936246,0.0
SkipEncoder,camera9,camera8,128,mult,0.949925,0.0,0.946373,0.0
SkipEncoder,camera9,camera8,128,vote,0.950229,0.0,0.949171,0.0
SkipEncoder,camera9,camera9,128,mean_individual_models,0.782667,0.183625,0.794061,0.108306
SkipEncoder,camera9,camera9,128,sum,0.907367,0.0,0.896469,0.0
SkipEncoder,camera9,camera9,128,mean_probs,0.907367,0.0,0.896469,0.0
SkipEncoder,camera9,camera9,128,max,0.901837,0.0,0.88764,0.0
SkipEncoder,camera9,camera9,128,mult,0.906788,0.0,0.894462,0.0
SkipEncoder,camera9,camera9,128,vote,0.900888,0.0,0.894663,0.0
SkipEncoder,camera9,PUC,128,mean_individual_models,0.787343,0.194785,0.782493,0.1357
SkipEncoder,camera9,PUC,128,sum,0.916486,0.0,0.904081,0.0
SkipEncoder,camera9,PUC,128,mean_probs,0.916486,0.0,0.904081,0.0
SkipEncoder,camera9,PUC,128,max,0.914106,0.0,0.902329,0.0
SkipEncoder,camera9,PUC,128,mult,0.905933,0.0,0.889315,0.0
SkipEncoder,camera9,PUC,128,vote,0.923495,0.0,0.914097,0.0
SkipEncoder,camera9,UFPR04,128,mean_individual_models,0.739445,0.186906,0.682131,0.149635
SkipEncoder,camera9,UFPR04,128,sum,0.833899,0.0,0.752366,0.0
SkipEncoder,camera9,UFPR04,128,mean_probs,0.833899,0.0,0.752366,0.0
SkipEncoder,camera9,UFPR04,128,max,0.828205,0.0,0.742728,0.0
SkipEncoder,camera9,UFPR04,128,mult,0.817935,0.0,0.71671,0.0
SkipEncoder,camera9,UFPR04,128,vote,0.843197,0.0,0.773456,0.0
SkipEncoder,camera9,UFPR05,128,mean_individual_models,0.698823,0.171101,0.713579,0.115802
SkipEncoder,camera9,UFPR05,128,sum,0.836815,0.0,0.835175,0.0
SkipEncoder,camera9,UFPR05,128,mean_probs,0.836815,0.0,0.835175,0.0
SkipEncoder,camera9,UFPR05,128,max,0.788189,0.0,0.749067,0.0
SkipEncoder,camera9,UFPR05,128,mult,0.821655,0.0,0.808196,0.0
SkipEncoder,camera9,UFPR05,128,vote,0.844552,0.0,0.847089,0.0
SkipEncoder,camera9,camera1,256,mean_individual_models,0.75896,0.170003,0.768786,0.096165
SkipEncoder,camera9,camera1,256,sum,0.870697,0.0,0.861272,0.0
SkipEncoder,camera9,camera1,256,mean_probs,0.870697,0.0,0.861272,0.0
SkipEncoder,camera9,camera1,256,max,0.881881,0.0,0.875805,0.0
SkipEncoder,camera9,camera1,256,mult,0.87289,0.0,0.862923,0.0
SkipEncoder,camera9,camera1,256,vote,0.874605,0.0,0.867547,0.0
SkipEncoder,camera9,camera2,256,mean_individual_models,0.829931,0.204502,0.846825,0.137573
SkipEncoder,camera9,camera2,256,sum,0.97054,0.0,0.970522,0.0
SkipEncoder,camera9,camera2,256,mean_probs,0.97054,0.0,0.970522,0.0
SkipEncoder,camera9,camera2,256,max,0.94044,0.0,0.938776,0.0
SkipEncoder,camera9,camera2,256,mult,0.965986,0.0,0.965986,0.0
SkipEncoder,camera9,camera2,256,vote,0.970712,0.0,0.970522,0.0
SkipEncoder,camera9,camera3,256,mean_individual_models,0.808516,0.194547,0.82894,0.124842
SkipEncoder,camera9,camera3,256,sum,0.94042,0.0,0.939478,0.0
SkipEncoder,camera9,camera3,256,mean_probs,0.94042,0.0,0.939478,0.0
SkipEncoder,camera9,camera3,256,max,0.934352,0.0,0.932104,0.0
SkipEncoder,camera9,camera3,256,mult,0.938703,0.0,0.93702,0.0
SkipEncoder,camera9,camera3,256,vote,0.942447,0.0,0.941935,0.0
SkipEncoder,camera9,camera4,256,mean_individual_models,0.826388,0.194259,0.846133,0.119164
SkipEncoder,camera9,camera4,256,sum,0.946875,0.0,0.945321,0.0
SkipEncoder,camera9,camera4,256,mean_probs,0.946875,0.0,0.945321,0.0
SkipEncoder,camera9,camera4,256,max,0.93588,0.0,0.933292,0.0
SkipEncoder,camera9,camera4,256,mult,0.946323,0.0,0.94454,0.0
SkipEncoder,camera9,camera4,256,vote,0.949953,0.0,0.948914,0.0
SkipEncoder,camera9,camera5,256,mean_individual_models,0.78575,0.179349,0.798309,0.10066
SkipEncoder,camera9,camera5,256,sum,0.901137,0.0,0.895696,0.0
SkipEncoder,camera9,camera5,256,mean_probs,0.901137,0.0,0.895696,0.0
SkipEncoder,camera9,camera5,256,max,0.904034,0.0,0.89888,0.0
SkipEncoder,camera9,camera5,256,mult,0.902013,0.0,0.896135,0.0
SkipEncoder,camera9,camera5,256,vote,0.903896,0.0,0.899978,0.0
SkipEncoder,camera9,camera6,256,mean_individual_models,0.830349,0.198933,0.851581,0.126807
SkipEncoder,camera9,camera6,256,sum,0.952009,0.0,0.9512,0.0
SkipEncoder,camera9,camera6,256,mean_probs,0.952009,0.0,0.9512,0.0
SkipEncoder,camera9,camera6,256,max,0.93961,0.0,0.938509,0.0
SkipEncoder,camera9,camera6,256,mult,0.950197,0.0,0.949123,0.0
SkipEncoder,camera9,camera6,256,vote,0.950223,0.0,0.9497,0.0
SkipEncoder,camera9,camera7,256,mean_individual_models,0.791442,0.190421,0.790961,0.116236
SkipEncoder,camera9,camera7,256,sum,0.896254,0.0,0.873558,0.0
SkipEncoder,camera9,camera7,256,mean_probs,0.896254,0.0,0.873558,0.0
SkipEncoder,camera9,camera7,256,max,0.902304,0.0,0.882209,0.0
SkipEncoder,camera9,camera7,256,mult,0.901183,0.0,0.879215,0.0
SkipEncoder,camera9,camera7,256,vote,0.898077,0.0,0.877995,0.0
SkipEncoder,camera9,camera8,256,mean_individual_models,0.829899,0.201526,0.849942,0.130749
SkipEncoder,camera9,camera8,256,sum,0.953754,0.0,0.952836,0.0
SkipEncoder,camera9,camera8,256,mean_probs,0.953754,0.0,0.952836,0.0
SkipEncoder,camera9,camera8,256,max,0.951128,0.0,0.949556,0.0
SkipEncoder,camera9,camera8,256,mult,0.952984,0.0,0.951485,0.0
SkipEncoder,camera9,camera8,256,vote,0.952152,0.0,0.951582,0.0
SkipEncoder,camera9,camera9,256,mean_individual_models,0.790279,0.184854,0.801525,0.110808
SkipEncoder,camera9,camera9,256,sum,0.903006,0.0,0.896469,0.0
SkipEncoder,camera9,camera9,256,mean_probs,0.903006,0.0,0.896469,0.0
SkipEncoder,camera9,camera9,256,max,0.914193,0.0,0.910714,0.0
SkipEncoder,camera9,camera9,256,mult,0.906911,0.0,0.901485,0.0
SkipEncoder,camera9,camera9,256,vote,0.905742,0.0,0.900883,0.0
SkipEncoder,camera9,PUC,256,mean_individual_models,0.798999,0.195413,0.797536,0.136374
SkipEncoder,camera9,PUC,256,sum,0.936926,0.0,0.931007,0.0
SkipEncoder,camera9,PUC,256,mean_probs,0.936926,0.0,0.931007,0.0
SkipEncoder,camera9,PUC,256,max,0.943892,0.0,0.941926,0.0
SkipEncoder,camera9,PUC,256,mult,0.922118,0.0,0.912426,0.0
SkipEncoder,camera9,PUC,256,vote,0.940508,0.0,0.935676,0.0
SkipEncoder,camera9,UFPR04,256,mean_individual_models,0.749428,0.183234,0.69938,0.137727
SkipEncoder,camera9,UFPR04,256,sum,0.865932,0.0,0.814572,0.0
SkipEncoder,camera9,UFPR04,256,mean_probs,0.865932,0.0,0.814572,0.0
SkipEncoder,camera9,UFPR04,256,max,0.873064,0.0,0.843568,0.0
SkipEncoder,camera9,UFPR04,256,mult,0.841322,0.0,0.765306,0.0
SkipEncoder,camera9,UFPR04,256,vote,0.87173,0.0,0.827108,0.0
SkipEncoder,camera9,UFPR05,256,mean_individual_models,0.711452,0.169551,0.73123,0.11035
SkipEncoder,camera9,UFPR05,256,sum,0.858859,0.0,0.861242,0.0
SkipEncoder,camera9,UFPR05,256,mean_probs,0.858859,0.0,0.861242,0.0
SkipEncoder,camera9,UFPR05,256,max,0.821592,0.0,0.819125,0.0
SkipEncoder,camera9,UFPR05,256,mult,0.842312,0.0,0.841789,0.0
SkipEncoder,camera9,UFPR05,256,vote,0.864214,0.0,0.866632,0.0
SkipEncoder,camera9,camera1,512,mean_individual_models,0.763152,0.169031,0.765103,0.103776
SkipEncoder,camera9,camera1,512,sum,0.865831,0.0,0.852353,0.0
SkipEncoder,camera9,camera1,512,mean_probs,0.865831,0.0,0.852353,0.0
SkipEncoder,camera9,camera1,512,max,0.860149,0.0,0.840132,0.0
SkipEncoder,camera9,camera1,512,mult,0.854977,0.0,0.834187,0.0
SkipEncoder,camera9,camera1,512,vote,0.872282,0.0,0.862923,0.0
SkipEncoder,camera9,camera2,512,mean_individual_models,0.838448,0.20315,0.858844,0.130662
SkipEncoder,camera9,camera2,512,sum,0.98192,0.0,0.981859,0.0
SkipEncoder,camera9,camera2,512,mean_probs,0.98192,0.0,0.981859,0.0
SkipEncoder,camera9,camera2,512,max,0.971809,0.0,0.970522,0.0
SkipEncoder,camera9,camera2,512,mult,0.978813,0.0,0.978458,0.0
SkipEncoder,camera9,camera2,512,vote,0.977324,0.0,0.977324,0.0
SkipEncoder,camera9,camera3,512,mean_individual_models,0.816405,0.195014,0.8353,0.122516
SkipEncoder,camera9,camera3,512,sum,0.948669,0.0,0.947158,0.0
SkipEncoder,camera9,camera3,512,mean_probs,0.948669,0.0,0.947158,0.0
SkipEncoder,camera9,camera3,512,max,0.944278,0.0,0.940399,0.0
SkipEncoder,camera9,camera3,512,mult,0.946922,0.0,0.943164,0.0
SkipEncoder,camera9,camera3,512,vote,0.94368,0.0,0.943164,0.0
SkipEncoder,camera9,camera4,512,mean_individual_models,0.834294,0.196968,0.853085,0.122638
SkipEncoder,camera9,camera4,512,sum,0.94657,0.0,0.944384,0.0
SkipEncoder,camera9,camera4,512,mean_probs,0.94657,0.0,0.944384,0.0
SkipEncoder,camera9,camera4,512,max,0.936444,0.0,0.932354,0.0
SkipEncoder,camera9,camera4,512,mult,0.947575,0.0,0.945009,0.0
SkipEncoder,camera9,camera4,512,vote,0.949104,0.0,0.947664,0.0
SkipEncoder,camera9,camera5,512,mean_individual_models,0.794787,0.18185,0.804205,0.107512
SkipEncoder,camera9,camera5,512,sum,0.905103,0.0,0.894928,0.0
SkipEncoder,camera9,camera5,512,mean_probs,0.905103,0.0,0.894928,0.0
SkipEncoder,camera9,camera5,512,max,0.904683,0.0,0.891853,0.0
SkipEncoder,camera9,camera5,512,mult,0.906469,0.0,0.894818,0.0
SkipEncoder,camera9,camera5,512,vote,0.910798,0.0,0.904589,0.0
SkipEncoder,camera9,camera6,512,mean_individual_models,0.83975,0.2014,0.858433,0.129584
SkipEncoder,camera9,camera6,512,sum,0.958679,0.0,0.956968,0.0
SkipEncoder,camera9,camera6,512,mean_probs,0.958679,0.0,0.956968,0.0
SkipEncoder,camera9,camera6,512,max,0.94926,0.0,0.946585,0.0
SkipEncoder,camera9,camera6,512,mult,0.955084,0.0,0.9527,0.0
SkipEncoder,camera9,camera6,512,vote,0.956362,0.0,0.955238,0.0
SkipEncoder,camera9,camera7,512,mean_individual_models,0.802265,0.193982,0.798447,0.124868
SkipEncoder,camera9,camera7,512,sum,0.903528,0.0,0.87866,0.0
SkipEncoder,camera9,camera7,512,mean_probs,0.903528,0.0,0.87866,0.0
SkipEncoder,camera9,camera7,512,max,0.902774,0.0,0.874224,0.0
SkipEncoder,camera9,camera7,512,mult,0.905546,0.0,0.878438,0.0
SkipEncoder,camera9,camera7,512,vote,0.90405,0.0,0.883319,0.0
SkipEncoder,camera9,camera8,512,mean_individual_models,0.836856,0.20292,0.855324,0.132311
SkipEncoder,camera9,camera8,512,sum,0.959883,0.0,0.958237,0.0
SkipEncoder,camera9,camera8,512,mean_probs,0.959883,0.0,0.958237,0.0
SkipEncoder,camera9,camera8,512,max,0.957967,0.0,0.955536,0.0
SkipEncoder,camera9,camera8,512,mult,0.963184,0.0,0.961034,0.0
SkipEncoder,camera9,camera8,512,vote,0.956588,0.0,0.955633,0.0
SkipEncoder,camera9,camera9,512,mean_individual_models,0.80498,0.188819,0.815028,0.117164
SkipEncoder,camera9,camera9,512,sum,0.917026,0.0,0.909109,0.0
SkipEncoder,camera9,camera9,512,mean_probs,0.917026,0.0,0.909109,0.0
SkipEncoder,camera9,camera9,512,max,0.93279,0.0,0.927769,0.0
SkipEncoder,camera9,camera9,512,mult,0.925007,0.0,0.918539,0.0
SkipEncoder,camera9,camera9,512,vote,0.91931,0.0,0.913523,0.0
SkipEncoder,camera9,PUC,512,mean_individual_models,0.810245,0.201167,0.806488,0.151667
SkipEncoder,camera9,PUC,512,sum,0.949391,0.0,0.944796,0.0
SkipEncoder,camera9,PUC,512,mean_probs,0.949391,0.0,0.944796,0.0
SkipEncoder,camera9,PUC,512,max,0.951516,0.0,0.950546,0.0
SkipEncoder,camera9,PUC,512,mult,0.934719,0.0,0.925978,0.0
SkipEncoder,camera9,PUC,512,vote,0.95012,0.0,0.946259,0.0
SkipEncoder,camera9,UFPR04,512,mean_individual_models,0.762355,0.18602,0.72285,0.144292
SkipEncoder,camera9,UFPR04,512,sum,0.865889,0.0,0.813233,0.0
SkipEncoder,camera9,UFPR04,512,mean_probs,0.865889,0.0,0.813233,0.0
SkipEncoder,camera9,UFPR04,512,max,0.873236,0.0,0.847527,0.0
SkipEncoder,camera9,UFPR04,512,mult,0.834239,0.0,0.746075,0.0
SkipEncoder,camera9,UFPR04,512,vote,0.868964,0.0,0.820609,0.0
SkipEncoder,camera9,UFPR05,512,mean_individual_models,0.71122,0.163693,0.705098,0.104511
SkipEncoder,camera9,UFPR05,512,sum,0.846958,0.0,0.84467,0.0
SkipEncoder,camera9,UFPR05,512,mean_probs,0.846958,0.0,0.84467,0.0
SkipEncoder,camera9,UFPR05,512,max,0.844068,0.0,0.824582,0.0
SkipEncoder,camera9,UFPR05,512,mult,0.842674,0.0,0.824784,0.0
SkipEncoder,camera9,UFPR05,512,vote,0.841698,0.0,0.843737,0.0
SkipEncoder,camera9,camera1,1024,mean_individual_models,0.766943,0.168833,0.77995,0.093435
SkipEncoder,camera9,camera1,1024,sum,0.885749,0.0,0.88076,0.0
SkipEncoder,camera9,camera1,1024,mean_probs,0.885749,0.0,0.88076,0.0
SkipEncoder,camera9,camera1,1024,max,0.887896,0.0,0.880429,0.0
SkipEncoder,camera9,camera1,1024,mult,0.878908,0.0,0.870025,0.0
SkipEncoder,camera9,camera1,1024,vote,0.886874,0.0,0.883237,0.0
SkipEncoder,camera9,camera2,1024,mean_individual_models,0.841694,0.204861,0.860544,0.134273
SkipEncoder,camera9,camera2,1024,sum,0.978611,0.0,0.978458,0.0
SkipEncoder,camera9,camera2,1024,mean_probs,0.978611,0.0,0.978458,0.0
SkipEncoder,camera9,camera2,1024,max,0.956112,0.0,0.955782,0.0
SkipEncoder,camera9,camera2,1024,mult,0.978543,0.0,0.978458,0.0
SkipEncoder,camera9,camera2,1024,vote,0.975347,0.0,0.975057,0.0
SkipEncoder,camera9,camera3,1024,mean_individual_models,0.824332,0.197544,0.845346,0.125828
SkipEncoder,camera9,camera3,1024,sum,0.9508,0.0,0.950845,0.0
SkipEncoder,camera9,camera3,1024,mean_probs,0.9508,0.0,0.950845,0.0
SkipEncoder,camera9,camera3,1024,max,0.953693,0.0,0.952381,0.0
SkipEncoder,camera9,camera3,1024,mult,0.953216,0.0,0.952688,0.0
SkipEncoder,camera9,camera3,1024,vote,0.945758,0.0,0.945929,0.0
SkipEncoder,camera9,camera4,1024,mean_individual_models,0.847209,0.200532,0.870395,0.125115
SkipEncoder,camera9,camera4,1024,sum,0.962956,0.0,0.962818,0.0
SkipEncoder,camera9,camera4,1024,mean_probs,0.962956,0.0,0.962818,0.0
SkipEncoder,camera9,camera4,1024,max,0.96135,0.0,0.960787,0.0
SkipEncoder,camera9,camera4,1024,mult,0.963968,0.0,0.963756,0.0
SkipEncoder,camera9,camera4,1024,vote,0.963817,0.0,0.963756,0.0
SkipEncoder,camera9,camera5,1024,mean_individual_models,0.803944,0.18574,0.822683,0.108527
SkipEncoder,camera9,camera5,1024,sum,0.920744,0.0,0.918314,0.0
SkipEncoder,camera9,camera5,1024,mean_probs,0.920744,0.0,0.918314,0.0
SkipEncoder,camera9,camera5,1024,max,0.912028,0.0,0.907554,0.0
SkipEncoder,camera9,camera5,1024,mult,0.920654,0.0,0.917435,0.0
SkipEncoder,camera9,camera5,1024,vote,0.922841,0.0,0.921388,0.0
SkipEncoder,camera9,camera6,1024,mean_individual_models,0.84734,0.20348,0.869232,0.130975
SkipEncoder,camera9,camera6,1024,sum,0.959038,0.0,0.958814,0.0
SkipEncoder,camera9,camera6,1024,mean_probs,0.959038,0.0,0.958814,0.0
SkipEncoder,camera9,camera6,1024,max,0.958717,0.0,0.958468,0.0
SkipEncoder,camera9,camera6,1024,mult,0.959736,0.0,0.959275,0.0
SkipEncoder,camera9,camera6,1024,vote,0.959605,0.0,0.959506,0.0
SkipEncoder,camera9,camera7,1024,mean_individual_models,0.809263,0.196501,0.814119,0.124486
SkipEncoder,camera9,camera7,1024,sum,0.910106,0.0,0.893079,0.0
SkipEncoder,camera9,camera7,1024,mean_probs,0.910106,0.0,0.893079,0.0
SkipEncoder,camera9,camera7,1024,max,0.904573,0.0,0.884871,0.0
SkipEncoder,camera9,camera7,1024,mult,0.911295,0.0,0.892857,0.0
SkipEncoder,camera9,camera7,1024,vote,0.913092,0.0,0.897848,0.0
SkipEncoder,camera9,camera8,1024,mean_individual_models,0.848567,0.20688,0.871074,0.136268
SkipEncoder,camera9,camera8,1024,sum,0.969187,0.0,0.968943,0.0
SkipEncoder,camera9,camera8,1024,mean_probs,0.969187,0.0,0.968943,0.0
SkipEncoder,camera9,camera8,1024,max,0.96604,0.0,0.966049,0.0
SkipEncoder,camera9,camera8,1024,mult,0.97036,0.0,0.969811,0.0
