encoder,classificador,teste,batch,n_models,combination,fusion_method,value
PKLot,camera1,camera1,64,4,"(3, 4, 5, 9)",sum,0.9004128819157721
PKLot,camera1,camera1,64,4,"(3, 4, 5, 9)",mean_probs,0.9004128819157721
PKLot,camera1,camera1,64,4,"(3, 4, 5, 9)",max,0.9038810900082577
PKLot,camera1,camera1,64,4,"(3, 4, 5, 9)",mult,0.9022295623451693
PKLot,camera1,camera1,64,4,"(3, 4, 5, 9)",vote,0.9012386457473163
PKLot,camera1,camera1,64,4,"(3, 4, 6, 7)",sum,0.9208918249380678
PKLot,camera1,camera1,64,4,"(3, 4, 6, 7)",mean_probs,0.9208918249380678
PKLot,camera1,camera1,64,4,"(3, 4, 6, 7)",max,0.9291494632535094
PKLot,camera1,camera1,64,4,"(3, 4, 6, 7)",mult,0.9251857968620975
PKLot,camera1,camera1,64,4,"(3, 4, 6, 7)",vote,0.9190751445086706
PKLot,camera1,camera1,64,4,"(3, 4, 6, 8)",sum,0.9129644921552436
PKLot,camera1,camera1,64,4,"(3, 4, 6, 8)",mean_probs,0.9129644921552436
PKLot,camera1,camera1,64,4,"(3, 4, 6, 8)",max,0.9154417836498762
PKLot,camera1,camera1,64,4,"(3, 4, 6, 8)",mult,0.9152766308835673
PKLot,camera1,camera1,64,4,"(3, 4, 6, 8)",vote,0.9121387283236995
PKLot,camera1,camera1,64,4,"(3, 4, 6, 9)",sum,0.8951279933938894
PKLot,camera1,camera1,64,4,"(3, 4, 6, 9)",mean_probs,0.8951279933938894
PKLot,camera1,camera1,64,4,"(3, 4, 6, 9)",max,0.8987613542526838
PKLot,camera1,camera1,64,4,"(3, 4, 6, 9)",mult,0.8957886044591247
PKLot,camera1,camera1,64,4,"(3, 4, 6, 9)",vote,0.894467382328654
PKLot,camera1,camera1,64,4,"(3, 4, 7, 8)",sum,0.9303055326176713
PKLot,camera1,camera1,64,4,"(3, 4, 7, 8)",mean_probs,0.9303055326176713
PKLot,camera1,camera1,64,4,"(3, 4, 7, 8)",max,0.9321222130470685
PKLot,camera1,camera1,64,4,"(3, 4, 7, 8)",mult,0.931626754748142
PKLot,camera1,camera1,64,4,"(3, 4, 7, 8)",vote,0.9299752270850536
PKLot,camera1,camera1,64,4,"(3, 4, 7, 9)",sum,0.9172584640792734
PKLot,camera1,camera1,64,4,"(3, 4, 7, 9)",mean_probs,0.9172584640792734
PKLot,camera1,camera1,64,4,"(3, 4, 7, 9)",max,0.930635838150289
PKLot,camera1,camera1,64,4,"(3, 4, 7, 9)",mult,0.9263418662262592
PKLot,camera1,camera1,64,4,"(3, 4, 7, 9)",vote,0.914616019818332
PKLot,camera1,camera1,64,4,"(3, 4, 8, 9)",sum,0.9063583815028902
PKLot,camera1,camera1,64,4,"(3, 4, 8, 9)",mean_probs,0.9063583815028902
PKLot,camera1,camera1,64,4,"(3, 4, 8, 9)",max,0.9164327002477292
PKLot,camera1,camera1,64,4,"(3, 4, 8, 9)",mult,0.9104872006606111
PKLot,camera1,camera1,64,4,"(3, 4, 8, 9)",vote,0.9042113955408753
PKLot,camera1,camera1,64,4,"(3, 5, 6, 7)",sum,0.9250206440957887
PKLot,camera1,camera1,64,4,"(3, 5, 6, 7)",mean_probs,0.9250206440957887
PKLot,camera1,camera1,64,4,"(3, 5, 6, 7)",max,0.9304706853839801
PKLot,camera1,camera1,64,4,"(3, 5, 6, 7)",mult,0.92766308835673
PKLot,camera1,camera1,64,4,"(3, 5, 6, 7)",vote,0.9232039636663915
PKLot,camera1,camera1,64,4,"(3, 5, 6, 8)",sum,0.9159372419488027
PKLot,camera1,camera1,64,4,"(3, 5, 6, 8)",mean_probs,0.9159372419488027
PKLot,camera1,camera1,64,4,"(3, 5, 6, 8)",max,0.9180842279108175
PKLot,camera1,camera1,64,4,"(3, 5, 6, 8)",mult,0.9164327002477292
PKLot,camera1,camera1,64,4,"(3, 5, 6, 8)",vote,0.9147811725846408
PKLot,camera1,camera1,64,4,"(3, 5, 6, 9)",sum,0.9028901734104047
PKLot,camera1,camera1,64,4,"(3, 5, 6, 9)",mean_probs,0.9028901734104047
PKLot,camera1,camera1,64,4,"(3, 5, 6, 9)",max,0.9037159372419488
PKLot,camera1,camera1,64,4,"(3, 5, 6, 9)",mult,0.9030553261767135
PKLot,camera1,camera1,64,4,"(3, 5, 6, 9)",vote,0.9032204789430223
PKLot,camera1,camera1,64,4,"(3, 5, 7, 8)",sum,0.9311312964492156
PKLot,camera1,camera1,64,4,"(3, 5, 7, 8)",mean_probs,0.9311312964492156
PKLot,camera1,camera1,64,4,"(3, 5, 7, 8)",max,0.9319570602807598
PKLot,camera1,camera1,64,4,"(3, 5, 7, 8)",mult,0.9324525185796863
PKLot,camera1,camera1,64,4,"(3, 5, 7, 8)",vote,0.9317919075144508
PKLot,camera1,camera1,64,4,"(3, 5, 7, 9)",sum,0.9238645747316268
PKLot,camera1,camera1,64,4,"(3, 5, 7, 9)",mean_probs,0.9238645747316268
PKLot,camera1,camera1,64,4,"(3, 5, 7, 9)",max,0.9304706853839801
PKLot,camera1,camera1,64,4,"(3, 5, 7, 9)",mult,0.9288191577208919
PKLot,camera1,camera1,64,4,"(3, 5, 7, 9)",vote,0.9228736581337738
PKLot,camera1,camera1,64,4,"(3, 5, 8, 9)",sum,0.9132947976878613
PKLot,camera1,camera1,64,4,"(3, 5, 8, 9)",mean_probs,0.9132947976878613
PKLot,camera1,camera1,64,4,"(3, 5, 8, 9)",max,0.9169281585466557
PKLot,camera1,camera1,64,4,"(3, 5, 8, 9)",mult,0.9170933113129645
PKLot,camera1,camera1,64,4,"(3, 5, 8, 9)",vote,0.9121387283236995
PKLot,camera1,camera1,64,4,"(3, 6, 7, 8)",sum,0.9281585466556564
PKLot,camera1,camera1,64,4,"(3, 6, 7, 8)",mean_probs,0.9281585466556564
PKLot,camera1,camera1,64,4,"(3, 6, 7, 8)",max,0.9303055326176713
PKLot,camera1,camera1,64,4,"(3, 6, 7, 8)",mult,0.9284888521882741
PKLot,camera1,camera1,64,4,"(3, 6, 7, 8)",vote,0.926672171758877
PKLot,camera1,camera1,64,4,"(3, 6, 7, 9)",sum,0.9199009083402147
PKLot,camera1,camera1,64,4,"(3, 6, 7, 9)",mean_probs,0.9199009083402147
PKLot,camera1,camera1,64,4,"(3, 6, 7, 9)",max,0.9291494632535094
PKLot,camera1,camera1,64,4,"(3, 6, 7, 9)",mult,0.9240297274979355
PKLot,camera1,camera1,64,4,"(3, 6, 7, 9)",vote,0.9164327002477292
PKLot,camera1,camera1,64,4,"(3, 6, 8, 9)",sum,0.9094962840627581
PKLot,camera1,camera1,64,4,"(3, 6, 8, 9)",mean_probs,0.9094962840627581
PKLot,camera1,camera1,64,4,"(3, 6, 8, 9)",max,0.9154417836498762
PKLot,camera1,camera1,64,4,"(3, 6, 8, 9)",mult,0.9113129644921553
PKLot,camera1,camera1,64,4,"(3, 6, 8, 9)",vote,0.9080099091659786
PKLot,camera1,camera1,64,4,"(3, 7, 8, 9)",sum,0.9288191577208919
PKLot,camera1,camera1,64,4,"(3, 7, 8, 9)",mean_probs,0.9288191577208919
PKLot,camera1,camera1,64,4,"(3, 7, 8, 9)",max,0.9319570602807598
PKLot,camera1,camera1,64,4,"(3, 7, 8, 9)",mult,0.930635838150289
PKLot,camera1,camera1,64,4,"(3, 7, 8, 9)",vote,0.9268373245251857
PKLot,camera1,camera1,64,4,"(4, 5, 6, 7)",sum,0.917588769611891
PKLot,camera1,camera1,64,4,"(4, 5, 6, 7)",mean_probs,0.917588769611891
PKLot,camera1,camera1,64,4,"(4, 5, 6, 7)",max,0.9291494632535094
PKLot,camera1,camera1,64,4,"(4, 5, 6, 7)",mult,0.923534269199009
PKLot,camera1,camera1,64,4,"(4, 5, 6, 7)",vote,0.9172584640792734
PKLot,camera1,camera1,64,4,"(4, 5, 6, 8)",sum,0.9137902559867878
PKLot,camera1,camera1,64,4,"(4, 5, 6, 8)",mean_probs,0.9137902559867878
PKLot,camera1,camera1,64,4,"(4, 5, 6, 8)",max,0.9152766308835673
PKLot,camera1,camera1,64,4,"(4, 5, 6, 8)",mult,0.9167630057803469
PKLot,camera1,camera1,64,4,"(4, 5, 6, 8)",vote,0.9142857142857143
PKLot,camera1,camera1,64,4,"(4, 5, 6, 9)",sum,0.9004128819157721
PKLot,camera1,camera1,64,4,"(4, 5, 6, 9)",mean_probs,0.9004128819157721
PKLot,camera1,camera1,64,4,"(4, 5, 6, 9)",max,0.9014037985136251
PKLot,camera1,camera1,64,4,"(4, 5, 6, 9)",mult,0.9007431874483898
PKLot,camera1,camera1,64,4,"(4, 5, 6, 9)",vote,0.9009083402146986
PKLot,camera1,camera1,64,4,"(4, 5, 7, 8)",sum,0.9281585466556564
PKLot,camera1,camera1,64,4,"(4, 5, 7, 8)",mean_probs,0.9281585466556564
PKLot,camera1,camera1,64,4,"(4, 5, 7, 8)",max,0.9327828241123038
PKLot,camera1,camera1,64,4,"(4, 5, 7, 8)",mult,0.9308009909165978
PKLot,camera1,camera1,64,4,"(4, 5, 7, 8)",vote,0.9273327828241124
PKLot,camera1,camera1,64,4,"(4, 5, 7, 9)",sum,0.9111478117258464
PKLot,camera1,camera1,64,4,"(4, 5, 7, 9)",mean_probs,0.9111478117258464
PKLot,camera1,camera1,64,4,"(4, 5, 7, 9)",max,0.9293146160198184
PKLot,camera1,camera1,64,4,"(4, 5, 7, 9)",mult,0.921552436003303
PKLot,camera1,camera1,64,4,"(4, 5, 7, 9)",vote,0.9090008257638316
PKLot,camera1,camera1,64,4,"(4, 5, 8, 9)",sum,0.9060280759702725
PKLot,camera1,camera1,64,4,"(4, 5, 8, 9)",mean_probs,0.9060280759702725
PKLot,camera1,camera1,64,4,"(4, 5, 8, 9)",max,0.9152766308835673
PKLot,camera1,camera1,64,4,"(4, 5, 8, 9)",mult,0.9091659785301404
PKLot,camera1,camera1,64,4,"(4, 5, 8, 9)",vote,0.9048720066061107
PKLot,camera1,camera1,64,4,"(4, 6, 7, 8)",sum,0.924690338563171
PKLot,camera1,camera1,64,4,"(4, 6, 7, 8)",mean_probs,0.924690338563171
PKLot,camera1,camera1,64,4,"(4, 6, 7, 8)",max,0.9301403798513626
PKLot,camera1,camera1,64,4,"(4, 6, 7, 8)",mult,0.9270024772914947
PKLot,camera1,camera1,64,4,"(4, 6, 7, 8)",vote,0.9243600330305533
PKLot,camera1,camera1,64,4,"(4, 6, 7, 9)",sum,0.9109826589595376
PKLot,camera1,camera1,64,4,"(4, 6, 7, 9)",mean_probs,0.9109826589595376
PKLot,camera1,camera1,64,4,"(4, 6, 7, 9)",max,0.9270024772914947
PKLot,camera1,camera1,64,4,"(4, 6, 7, 9)",mult,0.9189099917423617
PKLot,camera1,camera1,64,4,"(4, 6, 7, 9)",vote,0.9090008257638316
PKLot,camera1,camera1,64,4,"(4, 6, 8, 9)",sum,0.9020644095788605
PKLot,camera1,camera1,64,4,"(4, 6, 8, 9)",mean_probs,0.9020644095788605
PKLot,camera1,camera1,64,4,"(4, 6, 8, 9)",max,0.9131296449215525
PKLot,camera1,camera1,64,4,"(4, 6, 8, 9)",mult,0.9050371593724195
PKLot,camera1,camera1,64,4,"(4, 6, 8, 9)",vote,0.9017341040462428
PKLot,camera1,camera1,64,4,"(4, 7, 8, 9)",sum,0.9208918249380678
PKLot,camera1,camera1,64,4,"(4, 7, 8, 9)",mean_probs,0.9208918249380678
PKLot,camera1,camera1,64,4,"(4, 7, 8, 9)",max,0.9324525185796863
PKLot,camera1,camera1,64,4,"(4, 7, 8, 9)",mult,0.926672171758877
PKLot,camera1,camera1,64,4,"(4, 7, 8, 9)",vote,0.9185796862097441
PKLot,camera1,camera1,64,4,"(5, 6, 7, 8)",sum,0.9281585466556564
PKLot,camera1,camera1,64,4,"(5, 6, 7, 8)",mean_probs,0.9281585466556564
PKLot,camera1,camera1,64,4,"(5, 6, 7, 8)",max,0.930635838150289
PKLot,camera1,camera1,64,4,"(5, 6, 7, 8)",mult,0.9301403798513626
PKLot,camera1,camera1,64,4,"(5, 6, 7, 8)",vote,0.9270024772914947
PKLot,camera1,camera1,64,4,"(5, 6, 7, 9)",sum,0.9179190751445087
PKLot,camera1,camera1,64,4,"(5, 6, 7, 9)",mean_probs,0.9179190751445087
PKLot,camera1,camera1,64,4,"(5, 6, 7, 9)",max,0.92766308835673
PKLot,camera1,camera1,64,4,"(5, 6, 7, 9)",mult,0.9233691164327003
PKLot,camera1,camera1,64,4,"(5, 6, 7, 9)",vote,0.9169281585466557
PKLot,camera1,camera1,64,4,"(5, 6, 8, 9)",sum,0.9108175061932288
PKLot,camera1,camera1,64,4,"(5, 6, 8, 9)",mean_probs,0.9108175061932288
PKLot,camera1,camera1,64,4,"(5, 6, 8, 9)",max,0.9151114781172585
PKLot,camera1,camera1,64,4,"(5, 6, 8, 9)",mult,0.91345995045417
PKLot,camera1,camera1,64,4,"(5, 6, 8, 9)",vote,0.9094962840627581
PKLot,camera1,camera1,64,4,"(5, 7, 8, 9)",sum,0.926672171758877
PKLot,camera1,camera1,64,4,"(5, 7, 8, 9)",mean_probs,0.926672171758877
PKLot,camera1,camera1,64,4,"(5, 7, 8, 9)",max,0.9317919075144508
PKLot,camera1,camera1,64,4,"(5, 7, 8, 9)",mult,0.9308009909165978
PKLot,camera1,camera1,64,4,"(5, 7, 8, 9)",vote,0.9250206440957887
PKLot,camera1,camera1,64,4,"(6, 7, 8, 9)",sum,0.9213872832369943
PKLot,camera1,camera1,64,4,"(6, 7, 8, 9)",mean_probs,0.9213872832369943
PKLot,camera1,camera1,64,4,"(6, 7, 8, 9)",max,0.9284888521882741
PKLot,camera1,camera1,64,4,"(6, 7, 8, 9)",mult,0.9251857968620975
PKLot,camera1,camera1,64,4,"(6, 7, 8, 9)",vote,0.9200660611065236
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 4)",sum,0.9182493806771264
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 4)",mean_probs,0.9182493806771264
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 4)",max,0.914616019818332
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 4)",mult,0.9199009083402147
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 4)",vote,0.9195706028075971
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 5)",sum,0.922708505367465
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 5)",mean_probs,0.922708505367465
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 5)",max,0.9182493806771264
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 5)",mult,0.9228736581337738
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 5)",vote,0.9233691164327003
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 6)",sum,0.9195706028075971
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 6)",mean_probs,0.9195706028075971
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 6)",max,0.915606936416185
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 6)",mult,0.9195706028075971
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 6)",vote,0.9185796862097441
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 7)",sum,0.9308009909165978
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 7)",mean_probs,0.9308009909165978
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 7)",max,0.930635838150289
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 7)",mult,0.9324525185796863
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 7)",vote,0.9291494632535094
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 8)",sum,0.9248554913294798
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 8)",mean_probs,0.9248554913294798
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 8)",max,0.923534269199009
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 8)",mult,0.9248554913294798
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 8)",vote,0.9233691164327003
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 9)",sum,0.9147811725846408
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 9)",mean_probs,0.9147811725846408
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 9)",max,0.9147811725846408
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 9)",mult,0.9162675474814204
PKLot,camera1,camera1,64,5,"(0, 1, 2, 3, 9)",vote,0.9162675474814204
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 5)",sum,0.9189099917423617
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 5)",mean_probs,0.9189099917423617
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 5)",max,0.9164327002477292
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 5)",mult,0.9184145334434352
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 5)",vote,0.9213872832369943
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 6)",sum,0.9174236168455822
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 6)",mean_probs,0.9174236168455822
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 6)",max,0.916597853014038
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 6)",mult,0.9182493806771264
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 6)",vote,0.9172584640792734
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 7)",sum,0.9291494632535094
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 7)",mean_probs,0.9291494632535094
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 7)",max,0.9321222130470685
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 7)",mult,0.9309661436829066
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 7)",vote,0.9279933938893477
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 8)",sum,0.9240297274979355
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 8)",mean_probs,0.9240297274979355
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 8)",max,0.9222130470685383
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 8)",mult,0.9241948802642445
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 8)",vote,0.9241948802642445
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 9)",sum,0.9111478117258464
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 9)",mean_probs,0.9111478117258464
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 9)",max,0.9162675474814204
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 9)",mult,0.912634186622626
PKLot,camera1,camera1,64,5,"(0, 1, 2, 4, 9)",vote,0.9094962840627581
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 6)",sum,0.9210569777043766
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 6)",mean_probs,0.9210569777043766
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 6)",max,0.9197357555739059
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 6)",mult,0.9212221304706854
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 6)",vote,0.9199009083402147
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 7)",sum,0.9289843104872006
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 7)",mean_probs,0.9289843104872006
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 7)",max,0.932617671345995
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 7)",mult,0.9312964492155243
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 7)",vote,0.9303055326176713
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 8)",sum,0.9255161023947152
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 8)",mean_probs,0.9255161023947152
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 8)",max,0.9250206440957887
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 8)",mult,0.9263418662262592
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 8)",vote,0.9271676300578034
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 9)",sum,0.9170933113129645
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 9)",mean_probs,0.9170933113129645
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 9)",max,0.916597853014038
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 9)",mult,0.917588769611891
PKLot,camera1,camera1,64,5,"(0, 1, 2, 5, 9)",vote,0.9179190751445087
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 7)",sum,0.9288191577208919
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 7)",mean_probs,0.9288191577208919
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 7)",max,0.9303055326176713
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 7)",mult,0.9312964492155243
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 7)",vote,0.9258464079273327
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 8)",sum,0.9238645747316268
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 8)",mean_probs,0.9238645747316268
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 8)",max,0.9238645747316268
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 8)",mult,0.922708505367465
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 8)",vote,0.922543352601156
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 9)",sum,0.9149463253509497
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 9)",mean_probs,0.9149463253509497
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 9)",max,0.916597853014038
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 9)",mult,0.9162675474814204
PKLot,camera1,camera1,64,5,"(0, 1, 2, 6, 9)",vote,0.9141205615194055
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 8)",sum,0.933608587943848
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 8)",mean_probs,0.933608587943848
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 8)",max,0.9344343517753922
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 8)",mult,0.9329479768786128
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 8)",vote,0.933608587943848
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 9)",sum,0.926672171758877
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 9)",mean_probs,0.926672171758877
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 9)",max,0.9312964492155243
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 9)",mult,0.929644921552436
PKLot,camera1,camera1,64,5,"(0, 1, 2, 7, 9)",vote,0.925681255161024
PKLot,camera1,camera1,64,5,"(0, 1, 2, 8, 9)",sum,0.9207266721717589
PKLot,camera1,camera1,64,5,"(0, 1, 2, 8, 9)",mean_probs,0.9207266721717589
PKLot,camera1,camera1,64,5,"(0, 1, 2, 8, 9)",max,0.9220478943022296
PKLot,camera1,camera1,64,5,"(0, 1, 2, 8, 9)",mult,0.9218827415359208
PKLot,camera1,camera1,64,5,"(0, 1, 2, 8, 9)",vote,0.9182493806771264
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 5)",sum,0.9132947976878613
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 5)",mean_probs,0.9132947976878613
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 5)",max,0.9127993393889348
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 5)",mult,0.913625103220479
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 5)",vote,0.9159372419488027
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 6)",sum,0.9121387283236995
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 6)",mean_probs,0.9121387283236995
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 6)",max,0.9104872006606111
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 6)",mult,0.9121387283236995
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 6)",vote,0.91345995045417
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 7)",sum,0.9268373245251857
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 7)",mean_probs,0.9268373245251857
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 7)",max,0.929644921552436
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 7)",mult,0.9291494632535094
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 7)",vote,0.9240297274979355
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 8)",sum,0.9184145334434352
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 8)",mean_probs,0.9184145334434352
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 8)",max,0.9185796862097441
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 8)",mult,0.9200660611065236
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 8)",vote,0.916597853014038
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 9)",sum,0.9058629232039637
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 9)",mean_probs,0.9058629232039637
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 9)",max,0.9119735755573906
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 9)",mult,0.9088356729975227
PKLot,camera1,camera1,64,5,"(0, 1, 3, 4, 9)",vote,0.9033856317093312
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 6)",sum,0.9144508670520232
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 6)",mean_probs,0.9144508670520232
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 6)",max,0.9141205615194055
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 6)",mult,0.9161023947151115
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 6)",vote,0.9162675474814204
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 7)",sum,0.9273327828241124
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 7)",mean_probs,0.9273327828241124
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 7)",max,0.9298100743187449
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 7)",mult,0.9284888521882741
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 7)",vote,0.9284888521882741
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 8)",sum,0.9210569777043766
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 8)",mean_probs,0.9210569777043766
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 8)",max,0.9208918249380678
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 8)",mult,0.9222130470685383
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 8)",vote,0.9223781998348473
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 9)",sum,0.911643270024773
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 9)",mean_probs,0.911643270024773
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 9)",max,0.9129644921552436
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 9)",mult,0.9127993393889348
PKLot,camera1,camera1,64,5,"(0, 1, 3, 5, 9)",vote,0.9121387283236995
PKLot,camera1,camera1,64,5,"(0, 1, 3, 6, 7)",sum,0.9243600330305533
PKLot,camera1,camera1,64,5,"(0, 1, 3, 6, 7)",mean_probs,0.9243600330305533
