Fusao,Base do Autoencoder,Base de Treino,Base de Teste,Acuracia,Batch
MultFusion,Kyoto,UFPR04,PUC,0.501,64
MultFusion,Kyoto,UFPR04,PUC,0.502,128
MultFusion,Kyoto,UFPR04,PUC,0.501,256
MultFusion,Kyoto,UFPR04,PUC,0.501,512
MultFusion,Kyoto,UFPR04,PUC,0.501,1024
MultFusion,Kyoto,UFPR04,UFPR04,0.506,64
MultFusion,Kyoto,UFPR04,UFPR04,0.506,128
MultFusion,Kyoto,UFPR04,UFPR04,0.507,256
MultFusion,Kyoto,UFPR04,UFPR04,0.505,512
MultFusion,Kyoto,UFPR04,UFPR04,0.505,1024
MultFusion,Kyoto,UFPR04,UFPR05,0.559,64
MultFusion,Kyoto,UFPR04,UFPR05,0.556,128
MultFusion,Kyoto,UFPR04,UFPR05,0.536,256
MultFusion,Kyoto,UFPR04,UFPR05,0.531,512
MultFusion,Kyoto,UFPR04,UFPR05,0.526,1024
MultFusion,Kyoto,UFPR04,camera1,0.523,64
MultFusion,Kyoto,UFPR04,camera1,0.515,128
MultFusion,Kyoto,UFPR04,camera1,0.503,256
MultFusion,Kyoto,UFPR04,camera1,0.502,512
MultFusion,Kyoto,UFPR04,camera1,0.501,1024
MultFusion,Kyoto,UFPR04,camera2,0.494,64
MultFusion,Kyoto,UFPR04,camera2,0.49,128
MultFusion,Kyoto,UFPR04,camera2,0.495,256
MultFusion,Kyoto,UFPR04,camera2,0.498,512
MultFusion,Kyoto,UFPR04,camera2,0.493,1024
MultFusion,Kyoto,UFPR04,camera3,0.484,64
MultFusion,Kyoto,UFPR04,camera3,0.487,128
MultFusion,Kyoto,UFPR04,camera3,0.494,256
MultFusion,Kyoto,UFPR04,camera3,0.499,512
MultFusion,Kyoto,UFPR04,camera3,0.499,1024
MultFusion,Kyoto,UFPR04,camera4,0.514,64
MultFusion,Kyoto,UFPR04,camera4,0.51,128
MultFusion,Kyoto,UFPR04,camera4,0.505,256
MultFusion,Kyoto,UFPR04,camera4,0.506,512
MultFusion,Kyoto,UFPR04,camera4,0.506,1024
MultFusion,Kyoto,UFPR04,camera5,0.513,64
MultFusion,Kyoto,UFPR04,camera5,0.513,128
MultFusion,Kyoto,UFPR04,camera5,0.508,256
MultFusion,Kyoto,UFPR04,camera5,0.503,512
MultFusion,Kyoto,UFPR04,camera5,0.505,1024
MultFusion,Kyoto,UFPR04,camera6,0.495,64
MultFusion,Kyoto,UFPR04,camera6,0.49,128
MultFusion,Kyoto,UFPR04,camera6,0.496,256
MultFusion,Kyoto,UFPR04,camera6,0.494,512
MultFusion,Kyoto,UFPR04,camera6,0.495,1024
MultFusion,Kyoto,UFPR04,camera7,0.469,64
MultFusion,Kyoto,UFPR04,camera7,0.479,128
MultFusion,Kyoto,UFPR04,camera7,0.496,256
MultFusion,Kyoto,UFPR04,camera7,0.5,512
MultFusion,Kyoto,UFPR04,camera7,0.5,1024
MultFusion,Kyoto,UFPR04,camera8,0.487,64
MultFusion,Kyoto,UFPR04,camera8,0.491,128
MultFusion,Kyoto,UFPR04,camera8,0.499,256
MultFusion,Kyoto,UFPR04,camera8,0.505,512
MultFusion,Kyoto,UFPR04,camera8,0.505,1024
MultFusion,Kyoto,UFPR04,camera9,0.516,64
MultFusion,Kyoto,UFPR04,camera9,0.513,128
MultFusion,Kyoto,UFPR04,camera9,0.508,256
MultFusion,Kyoto,UFPR04,camera9,0.51,512
MultFusion,Kyoto,UFPR04,camera9,0.516,1024
MultFusion,Kyoto,UFPR05,PUC,0.501,64
MultFusion,Kyoto,UFPR05,PUC,0.501,128
MultFusion,Kyoto,UFPR05,PUC,0.501,256
MultFusion,Kyoto,UFPR05,PUC,0.501,512
MultFusion,Kyoto,UFPR05,PUC,0.501,1024
MultFusion,Kyoto,UFPR05,UFPR04,0.536,64
MultFusion,Kyoto,UFPR05,UFPR04,0.534,128
MultFusion,Kyoto,UFPR05,UFPR04,0.527,256
MultFusion,Kyoto,UFPR05,UFPR04,0.525,512
MultFusion,Kyoto,UFPR05,UFPR04,0.518,1024
MultFusion,Kyoto,UFPR05,UFPR05,0.509,64
MultFusion,Kyoto,UFPR05,UFPR05,0.51,128
MultFusion,Kyoto,UFPR05,UFPR05,0.51,256
MultFusion,Kyoto,UFPR05,UFPR05,0.51,512
MultFusion,Kyoto,UFPR05,UFPR05,0.509,1024
MultFusion,Kyoto,UFPR05,camera1,0.469,64
MultFusion,Kyoto,UFPR05,camera1,0.474,128
MultFusion,Kyoto,UFPR05,camera1,0.48,256
MultFusion,Kyoto,UFPR05,camera1,0.48,512
MultFusion,Kyoto,UFPR05,camera1,0.48,1024
MultFusion,Kyoto,UFPR05,camera2,0.505,64
MultFusion,Kyoto,UFPR05,camera2,0.507,128
MultFusion,Kyoto,UFPR05,camera2,0.498,256
MultFusion,Kyoto,UFPR05,camera2,0.499,512
MultFusion,Kyoto,UFPR05,camera2,0.5,1024
MultFusion,Kyoto,UFPR05,camera3,0.502,64
MultFusion,Kyoto,UFPR05,camera3,0.504,128
MultFusion,Kyoto,UFPR05,camera3,0.501,256
MultFusion,Kyoto,UFPR05,camera3,0.499,512
MultFusion,Kyoto,UFPR05,camera3,0.5,1024
MultFusion,Kyoto,UFPR05,camera4,0.49,64
MultFusion,Kyoto,UFPR05,camera4,0.491,128
MultFusion,Kyoto,UFPR05,camera4,0.495,256
MultFusion,Kyoto,UFPR05,camera4,0.492,512
MultFusion,Kyoto,UFPR05,camera4,0.495,1024
MultFusion,Kyoto,UFPR05,camera5,0.496,64
MultFusion,Kyoto,UFPR05,camera5,0.494,128
MultFusion,Kyoto,UFPR05,camera5,0.496,256
MultFusion,Kyoto,UFPR05,camera5,0.499,512
MultFusion,Kyoto,UFPR05,camera5,0.499,1024
MultFusion,Kyoto,UFPR05,camera6,0.493,64
MultFusion,Kyoto,UFPR05,camera6,0.495,128
MultFusion,Kyoto,UFPR05,camera6,0.494,256
MultFusion,Kyoto,UFPR05,camera6,0.494,512
MultFusion,Kyoto,UFPR05,camera6,0.496,1024
MultFusion,Kyoto,UFPR05,camera7,0.528,64
MultFusion,Kyoto,UFPR05,camera7,0.528,128
MultFusion,Kyoto,UFPR05,camera7,0.521,256
MultFusion,Kyoto,UFPR05,camera7,0.521,512
MultFusion,Kyoto,UFPR05,camera7,0.523,1024
MultFusion,Kyoto,UFPR05,camera8,0.509,64
MultFusion,Kyoto,UFPR05,camera8,0.51,128
MultFusion,Kyoto,UFPR05,camera8,0.509,256
MultFusion,Kyoto,UFPR05,camera8,0.507,512
MultFusion,Kyoto,UFPR05,camera8,0.51,1024
MultFusion,Kyoto,UFPR05,camera9,0.493,64
MultFusion,Kyoto,UFPR05,camera9,0.493,128
MultFusion,Kyoto,UFPR05,camera9,0.496,256
MultFusion,Kyoto,UFPR05,camera9,0.499,512
MultFusion,Kyoto,UFPR05,camera9,0.5,1024
MultFusion,Kyoto,camera1,PUC,0.5,64
MultFusion,Kyoto,camera1,PUC,0.5,128
MultFusion,Kyoto,camera1,PUC,0.5,256
MultFusion,Kyoto,camera1,PUC,0.5,512
MultFusion,Kyoto,camera1,PUC,0.5,1024
MultFusion,Kyoto,camera1,UFPR04,0.508,64
MultFusion,Kyoto,camera1,UFPR04,0.505,128
MultFusion,Kyoto,camera1,UFPR04,0.505,256
MultFusion,Kyoto,camera1,UFPR04,0.505,512
MultFusion,Kyoto,camera1,UFPR04,0.496,1024
MultFusion,Kyoto,camera1,UFPR05,0.499,64
MultFusion,Kyoto,camera1,UFPR05,0.499,128
MultFusion,Kyoto,camera1,UFPR05,0.497,256
MultFusion,Kyoto,camera1,UFPR05,0.497,512
MultFusion,Kyoto,camera1,UFPR05,0.504,1024
MultFusion,Kyoto,camera1,camera1,0.907,64
MultFusion,Kyoto,camera1,camera1,0.926,128
MultFusion,Kyoto,camera1,camera1,0.935,256
MultFusion,Kyoto,camera1,camera1,0.941,512
MultFusion,Kyoto,camera1,camera1,0.954,1024
MultFusion,Kyoto,camera1,camera2,0.485,64
MultFusion,Kyoto,camera1,camera2,0.489,128
MultFusion,Kyoto,camera1,camera2,0.489,256
MultFusion,Kyoto,camera1,camera2,0.49,512
MultFusion,Kyoto,camera1,camera2,0.491,1024
MultFusion,Kyoto,camera1,camera3,0.501,64
MultFusion,Kyoto,camera1,camera3,0.504,128
MultFusion,Kyoto,camera1,camera3,0.499,256
MultFusion,Kyoto,camera1,camera3,0.499,512
MultFusion,Kyoto,camera1,camera3,0.5,1024
MultFusion,Kyoto,camera1,camera4,0.5,64
MultFusion,Kyoto,camera1,camera4,0.499,128
MultFusion,Kyoto,camera1,camera4,0.499,256
MultFusion,Kyoto,camera1,camera4,0.497,512
MultFusion,Kyoto,camera1,camera4,0.498,1024
MultFusion,Kyoto,camera1,camera5,0.498,64
MultFusion,Kyoto,camera1,camera5,0.501,128
MultFusion,Kyoto,camera1,camera5,0.501,256
MultFusion,Kyoto,camera1,camera5,0.498,512
MultFusion,Kyoto,camera1,camera5,0.497,1024
MultFusion,Kyoto,camera1,camera6,0.494,64
MultFusion,Kyoto,camera1,camera6,0.493,128
MultFusion,Kyoto,camera1,camera6,0.494,256
MultFusion,Kyoto,camera1,camera6,0.493,512
MultFusion,Kyoto,camera1,camera6,0.494,1024
MultFusion,Kyoto,camera1,camera7,0.509,64
MultFusion,Kyoto,camera1,camera7,0.505,128
MultFusion,Kyoto,camera1,camera7,0.506,256
MultFusion,Kyoto,camera1,camera7,0.51,512
MultFusion,Kyoto,camera1,camera7,0.506,1024
MultFusion,Kyoto,camera1,camera8,0.503,64
MultFusion,Kyoto,camera1,camera8,0.501,128
MultFusion,Kyoto,camera1,camera8,0.503,256
MultFusion,Kyoto,camera1,camera8,0.503,512
MultFusion,Kyoto,camera1,camera8,0.503,1024
MultFusion,Kyoto,camera1,camera9,0.509,64
MultFusion,Kyoto,camera1,camera9,0.51,128
MultFusion,Kyoto,camera1,camera9,0.507,256
MultFusion,Kyoto,camera1,camera9,0.508,512
MultFusion,Kyoto,camera1,camera9,0.509,1024
MultFusion,Kyoto,camera2,PUC,0.5,64
MultFusion,Kyoto,camera2,PUC,0.5,128
MultFusion,Kyoto,camera2,PUC,0.501,256
MultFusion,Kyoto,camera2,PUC,0.5,512
MultFusion,Kyoto,camera2,PUC,0.5,1024
MultFusion,Kyoto,camera2,UFPR04,0.531,64
MultFusion,Kyoto,camera2,UFPR04,0.529,128
MultFusion,Kyoto,camera2,UFPR04,0.523,256
MultFusion,Kyoto,camera2,UFPR04,0.517,512
MultFusion,Kyoto,camera2,UFPR04,0.505,1024
MultFusion,Kyoto,camera2,UFPR05,0.471,64
MultFusion,Kyoto,camera2,UFPR05,0.488,128
MultFusion,Kyoto,camera2,UFPR05,0.493,256
MultFusion,Kyoto,camera2,UFPR05,0.499,512
MultFusion,Kyoto,camera2,UFPR05,0.516,1024
MultFusion,Kyoto,camera2,camera1,0.488,64
MultFusion,Kyoto,camera2,camera1,0.494,128
MultFusion,Kyoto,camera2,camera1,0.494,256
MultFusion,Kyoto,camera2,camera1,0.497,512
MultFusion,Kyoto,camera2,camera1,0.498,1024
MultFusion,Kyoto,camera2,camera2,0.967,64
MultFusion,Kyoto,camera2,camera2,0.969,128
MultFusion,Kyoto,camera2,camera2,0.969,256
MultFusion,Kyoto,camera2,camera2,0.974,512
MultFusion,Kyoto,camera2,camera2,0.983,1024
MultFusion,Kyoto,camera2,camera3,0.5,64
MultFusion,Kyoto,camera2,camera3,0.5,128
MultFusion,Kyoto,camera2,camera3,0.503,256
MultFusion,Kyoto,camera2,camera3,0.498,512
MultFusion,Kyoto,camera2,camera3,0.497,1024
MultFusion,Kyoto,camera2,camera4,0.495,64
MultFusion,Kyoto,camera2,camera4,0.491,128
MultFusion,Kyoto,camera2,camera4,0.491,256
MultFusion,Kyoto,camera2,camera4,0.494,512
MultFusion,Kyoto,camera2,camera4,0.495,1024
MultFusion,Kyoto,camera2,camera5,0.496,64
MultFusion,Kyoto,camera2,camera5,0.496,128
MultFusion,Kyoto,camera2,camera5,0.494,256
MultFusion,Kyoto,camera2,camera5,0.497,512
MultFusion,Kyoto,camera2,camera5,0.5,1024
MultFusion,Kyoto,camera2,camera6,0.497,64
MultFusion,Kyoto,camera2,camera6,0.493,128
MultFusion,Kyoto,camera2,camera6,0.494,256
MultFusion,Kyoto,camera2,camera6,0.494,512
MultFusion,Kyoto,camera2,camera6,0.493,1024
MultFusion,Kyoto,camera2,camera7,0.519,64
MultFusion,Kyoto,camera2,camera7,0.517,128
MultFusion,Kyoto,camera2,camera7,0.515,256
MultFusion,Kyoto,camera2,camera7,0.511,512
MultFusion,Kyoto,camera2,camera7,0.507,1024
MultFusion,Kyoto,camera2,camera8,0.503,64
MultFusion,Kyoto,camera2,camera8,0.504,128
MultFusion,Kyoto,camera2,camera8,0.505,256
MultFusion,Kyoto,camera2,camera8,0.505,512
MultFusion,Kyoto,camera2,camera8,0.502,1024
MultFusion,Kyoto,camera2,camera9,0.508,64
MultFusion,Kyoto,camera2,camera9,0.508,128
MultFusion,Kyoto,camera2,camera9,0.508,256
MultFusion,Kyoto,camera2,camera9,0.507,512
MultFusion,Kyoto,camera2,camera9,0.509,1024
MultFusion,Kyoto,camera3,PUC,0.5,64
MultFusion,Kyoto,camera3,PUC,0.501,128
MultFusion,Kyoto,camera3,PUC,0.501,256
MultFusion,Kyoto,camera3,PUC,0.5,512
MultFusion,Kyoto,camera3,PUC,0.5,1024
MultFusion,Kyoto,camera3,UFPR04,0.534,64
MultFusion,Kyoto,camera3,UFPR04,0.528,128
MultFusion,Kyoto,camera3,UFPR04,0.526,256
MultFusion,Kyoto,camera3,UFPR04,0.525,512
MultFusion,Kyoto,camera3,UFPR04,0.521,1024
MultFusion,Kyoto,camera3,UFPR05,0.499,64
MultFusion,Kyoto,camera3,UFPR05,0.509,128
MultFusion,Kyoto,camera3,UFPR05,0.507,256
MultFusion,Kyoto,camera3,UFPR05,0.508,512
MultFusion,Kyoto,camera3,UFPR05,0.508,1024
MultFusion,Kyoto,camera3,camera1,0.495,64
MultFusion,Kyoto,camera3,camera1,0.492,128
MultFusion,Kyoto,camera3,camera1,0.499,256
MultFusion,Kyoto,camera3,camera1,0.5,512
MultFusion,Kyoto,camera3,camera1,0.503,1024
MultFusion,Kyoto,camera3,camera2,0.477,64
MultFusion,Kyoto,camera3,camera2,0.485,128
MultFusion,Kyoto,camera3,camera2,0.486,256
MultFusion,Kyoto,camera3,camera2,0.49,512
MultFusion,Kyoto,camera3,camera2,0.49,1024
MultFusion,Kyoto,camera3,camera3,0.953,64
MultFusion,Kyoto,camera3,camera3,0.948,128
MultFusion,Kyoto,camera3,camera3,0.963,256
MultFusion,Kyoto,camera3,camera3,0.972,512
MultFusion,Kyoto,camera3,camera3,0.975,1024
MultFusion,Kyoto,camera3,camera4,0.493,64
MultFusion,Kyoto,camera3,camera4,0.496,128
MultFusion,Kyoto,camera3,camera4,0.495,256
MultFusion,Kyoto,camera3,camera4,0.496,512
MultFusion,Kyoto,camera3,camera4,0.497,1024
MultFusion,Kyoto,camera3,camera5,0.496,64
MultFusion,Kyoto,camera3,camera5,0.5,128
MultFusion,Kyoto,camera3,camera5,0.5,256
MultFusion,Kyoto,camera3,camera5,0.499,512
MultFusion,Kyoto,camera3,camera5,0.5,1024
MultFusion,Kyoto,camera3,camera6,0.496,64
MultFusion,Kyoto,camera3,camera6,0.493,128
MultFusion,Kyoto,camera3,camera6,0.496,256
MultFusion,Kyoto,camera3,camera6,0.494,512
MultFusion,Kyoto,camera3,camera6,0.496,1024
MultFusion,Kyoto,camera3,camera7,0.515,64
MultFusion,Kyoto,camera3,camera7,0.514,128
MultFusion,Kyoto,camera3,camera7,0.51,256
MultFusion,Kyoto,camera3,camera7,0.51,512
MultFusion,Kyoto,camera3,camera7,0.506,1024
MultFusion,Kyoto,camera3,camera8,0.502,64
MultFusion,Kyoto,camera3,camera8,0.502,128
MultFusion,Kyoto,camera3,camera8,0.504,256
MultFusion,Kyoto,camera3,camera8,0.503,512
MultFusion,Kyoto,camera3,camera8,0.504,1024
MultFusion,Kyoto,camera3,camera9,0.51,64
MultFusion,Kyoto,camera3,camera9,0.51,128
MultFusion,Kyoto,camera3,camera9,0.509,256
MultFusion,Kyoto,camera3,camera9,0.508,512
MultFusion,Kyoto,camera3,camera9,0.51,1024
MultFusion,Kyoto,camera4,PUC,0.5,64
MultFusion,Kyoto,camera4,PUC,0.499,128
MultFusion,Kyoto,camera4,PUC,0.5,256
MultFusion,Kyoto,camera4,PUC,0.5,512
MultFusion,Kyoto,camera4,PUC,0.5,1024
MultFusion,Kyoto,camera4,UFPR04,0.537,64
MultFusion,Kyoto,camera4,UFPR04,0.535,128
MultFusion,Kyoto,camera4,UFPR04,0.529,256
MultFusion,Kyoto,camera4,UFPR04,0.523,512
MultFusion,Kyoto,camera4,UFPR04,0.514,1024
MultFusion,Kyoto,camera4,UFPR05,0.478,64
MultFusion,Kyoto,camera4,UFPR05,0.479,128
MultFusion,Kyoto,camera4,UFPR05,0.491,256
MultFusion,Kyoto,camera4,UFPR05,0.502,512
MultFusion,Kyoto,camera4,UFPR05,0.507,1024
MultFusion,Kyoto,camera4,camera1,0.49,64
MultFusion,Kyoto,camera4,camera1,0.49,128
MultFusion,Kyoto,camera4,camera1,0.494,256
MultFusion,Kyoto,camera4,camera1,0.49,512
MultFusion,Kyoto,camera4,camera1,0.496,1024
MultFusion,Kyoto,camera4,camera2,0.48,64
MultFusion,Kyoto,camera4,camera2,0.481,128
MultFusion,Kyoto,camera4,camera2,0.486,256
MultFusion,Kyoto,camera4,camera2,0.481,512
MultFusion,Kyoto,camera4,camera2,0.484,1024
MultFusion,Kyoto,camera4,camera3,0.495,64
MultFusion,Kyoto,camera4,camera3,0.5,128
MultFusion,Kyoto,camera4,camera3,0.497,256
MultFusion,Kyoto,camera4,camera3,0.497,512
MultFusion,Kyoto,camera4,camera3,0.5,1024
MultFusion,Kyoto,camera4,camera4,0.947,64
MultFusion,Kyoto,camera4,camera4,0.943,128
MultFusion,Kyoto,camera4,camera4,0.951,256
MultFusion,Kyoto,camera4,camera4,0.945,512
MultFusion,Kyoto,camera4,camera4,0.952,1024
MultFusion,Kyoto,camera4,camera5,0.499,64
MultFusion,Kyoto,camera4,camera5,0.497,128
MultFusion,Kyoto,camera4,camera5,0.498,256
MultFusion,Kyoto,camera4,camera5,0.499,512
MultFusion,Kyoto,camera4,camera5,0.498,1024
MultFusion,Kyoto,camera4,camera6,0.497,64
MultFusion,Kyoto,camera4,camera6,0.496,128
MultFusion,Kyoto,camera4,camera6,0.493,256
MultFusion,Kyoto,camera4,camera6,0.495,512
MultFusion,Kyoto,camera4,camera6,0.495,1024
MultFusion,Kyoto,camera4,camera7,0.519,64
MultFusion,Kyoto,camera4,camera7,0.518,128
MultFusion,Kyoto,camera4,camera7,0.514,256
MultFusion,Kyoto,camera4,camera7,0.512,512
MultFusion,Kyoto,camera4,camera7,0.512,1024
MultFusion,Kyoto,camera4,camera8,0.505,64
MultFusion,Kyoto,camera4,camera8,0.505,128
MultFusion,Kyoto,camera4,camera8,0.505,256
MultFusion,Kyoto,camera4,camera8,0.504,512
MultFusion,Kyoto,camera4,camera8,0.505,1024
MultFusion,Kyoto,camera4,camera9,0.507,64
MultFusion,Kyoto,camera4,camera9,0.509,128
MultFusion,Kyoto,camera4,camera9,0.51,256
MultFusion,Kyoto,camera4,camera9,0.511,512
MultFusion,Kyoto,camera4,camera9,0.508,1024
MultFusion,Kyoto,camera5,PUC,0.5,64
MultFusion,Kyoto,camera5,PUC,0.5,128
MultFusion,Kyoto,camera5,PUC,0.5,256
MultFusion,Kyoto,camera5,PUC,0.5,512
MultFusion,Kyoto,camera5,PUC,0.5,1024
MultFusion,Kyoto,camera5,UFPR04,0.538,64
MultFusion,Kyoto,camera5,UFPR04,0.528,128
MultFusion,Kyoto,camera5,UFPR04,0.524,256
MultFusion,Kyoto,camera5,UFPR04,0.517,512
MultFusion,Kyoto,camera5,UFPR04,0.516,1024
MultFusion,Kyoto,camera5,UFPR05,0.486,64
MultFusion,Kyoto,camera5,UFPR05,0.502,128
MultFusion,Kyoto,camera5,UFPR05,0.503,256
MultFusion,Kyoto,camera5,UFPR05,0.508,512
MultFusion,Kyoto,camera5,UFPR05,0.504,1024
MultFusion,Kyoto,camera5,camera1,0.49,64
MultFusion,Kyoto,camera5,camera1,0.49,128
MultFusion,Kyoto,camera5,camera1,0.494,256
MultFusion,Kyoto,camera5,camera1,0.499,512
MultFusion,Kyoto,camera5,camera1,0.498,1024
MultFusion,Kyoto,camera5,camera2,0.484,64
MultFusion,Kyoto,camera5,camera2,0.488,128
MultFusion,Kyoto,camera5,camera2,0.475,256
MultFusion,Kyoto,camera5,camera2,0.48,512
MultFusion,Kyoto,camera5,camera2,0.488,1024
MultFusion,Kyoto,camera5,camera3,0.501,64
MultFusion,Kyoto,camera5,camera3,0.499,128
MultFusion,Kyoto,camera5,camera3,0.499,256
MultFusion,Kyoto,camera5,camera3,0.496,512
MultFusion,Kyoto,camera5,camera3,0.498,1024
MultFusion,Kyoto,camera5,camera4,0.494,64
MultFusion,Kyoto,camera5,camera4,0.496,128
MultFusion,Kyoto,camera5,camera4,0.499,256
MultFusion,Kyoto,camera5,camera4,0.499,512
MultFusion,Kyoto,camera5,camera4,0.499,1024
MultFusion,Kyoto,camera5,camera5,0.86,64
MultFusion,Kyoto,camera5,camera5,0.896,128
MultFusion,Kyoto,camera5,camera5,0.918,256
MultFusion,Kyoto,camera5,camera5,0.931,512
MultFusion,Kyoto,camera5,camera5,0.945,1024
MultFusion,Kyoto,camera5,camera6,0.495,64
MultFusion,Kyoto,camera5,camera6,0.493,128
MultFusion,Kyoto,camera5,camera6,0.494,256
MultFusion,Kyoto,camera5,camera6,0.493,512
MultFusion,Kyoto,camera5,camera6,0.492,1024
MultFusion,Kyoto,camera5,camera7,0.516,64
MultFusion,Kyoto,camera5,camera7,0.509,128
MultFusion,Kyoto,camera5,camera7,0.51,256
MultFusion,Kyoto,camera5,camera7,0.507,512
MultFusion,Kyoto,camera5,camera7,0.506,1024
MultFusion,Kyoto,camera5,camera8,0.505,64
MultFusion,Kyoto,camera5,camera8,0.506,128
MultFusion,Kyoto,camera5,camera8,0.505,256
MultFusion,Kyoto,camera5,camera8,0.502,512
MultFusion,Kyoto,camera5,camera8,0.505,1024
MultFusion,Kyoto,camera5,camera9,0.506,64
MultFusion,Kyoto,camera5,camera9,0.509,128
MultFusion,Kyoto,camera5,camera9,0.51,256
MultFusion,Kyoto,camera5,camera9,0.508,512
MultFusion,Kyoto,camera5,camera9,0.507,1024
MultFusion,Kyoto,camera6,PUC,0.5,64
MultFusion,Kyoto,camera6,PUC,0.501,128
MultFusion,Kyoto,camera6,PUC,0.5,256
MultFusion,Kyoto,camera6,PUC,0.5,512
MultFusion,Kyoto,camera6,PUC,0.5,1024
MultFusion,Kyoto,camera6,UFPR04,0.536,64
MultFusion,Kyoto,camera6,UFPR04,0.532,128
MultFusion,Kyoto,camera6,UFPR04,0.529,256
MultFusion,Kyoto,camera6,UFPR04,0.526,512
MultFusion,Kyoto,camera6,UFPR04,0.52,1024
MultFusion,Kyoto,camera6,UFPR05,0.476,64
MultFusion,Kyoto,camera6,UFPR05,0.48,128
MultFusion,Kyoto,camera6,UFPR05,0.489,256
MultFusion,Kyoto,camera6,UFPR05,0.488,512
MultFusion,Kyoto,camera6,UFPR05,0.497,1024
MultFusion,Kyoto,camera6,camera1,0.485,64
MultFusion,Kyoto,camera6,camera1,0.485,128
MultFusion,Kyoto,camera6,camera1,0.489,256
MultFusion,Kyoto,camera6,camera1,0.488,512
MultFusion,Kyoto,camera6,camera1,0.493,1024
MultFusion,Kyoto,camera6,camera2,0.482,64
MultFusion,Kyoto,camera6,camera2,0.489,128
MultFusion,Kyoto,camera6,camera2,0.486,256
MultFusion,Kyoto,camera6,camera2,0.481,512
MultFusion,Kyoto,camera6,camera2,0.481,1024
MultFusion,Kyoto,camera6,camera3,0.496,64
MultFusion,Kyoto,camera6,camera3,0.499,128
MultFusion,Kyoto,camera6,camera3,0.496,256
MultFusion,Kyoto,camera6,camera3,0.501,512
MultFusion,Kyoto,camera6,camera3,0.502,1024
MultFusion,Kyoto,camera6,camera4,0.495,64
MultFusion,Kyoto,camera6,camera4,0.494,128
MultFusion,Kyoto,camera6,camera4,0.496,256
MultFusion,Kyoto,camera6,camera4,0.494,512
MultFusion,Kyoto,camera6,camera4,0.494,1024
MultFusion,Kyoto,camera6,camera5,0.5,64
MultFusion,Kyoto,camera6,camera5,0.499,128
MultFusion,Kyoto,camera6,camera5,0.501,256
MultFusion,Kyoto,camera6,camera5,0.498,512
MultFusion,Kyoto,camera6,camera5,0.502,1024
MultFusion,Kyoto,camera6,camera6,0.921,64
MultFusion,Kyoto,camera6,camera6,0.922,128
MultFusion,Kyoto,camera6,camera6,0.936,256
MultFusion,Kyoto,camera6,camera6,0.93,512
MultFusion,Kyoto,camera6,camera6,0.948,1024
MultFusion,Kyoto,camera6,camera7,0.512,64
MultFusion,Kyoto,camera6,camera7,0.513,128
MultFusion,Kyoto,camera6,camera7,0.514,256
MultFusion,Kyoto,camera6,camera7,0.514,512
MultFusion,Kyoto,camera6,camera7,0.511,1024
MultFusion,Kyoto,camera6,camera8,0.505,64
MultFusion,Kyoto,camera6,camera8,0.505,128
MultFusion,Kyoto,camera6,camera8,0.504,256
MultFusion,Kyoto,camera6,camera8,0.505,512
MultFusion,Kyoto,camera6,camera8,0.504,1024
MultFusion,Kyoto,camera6,camera9,0.504,64
MultFusion,Kyoto,camera6,camera9,0.509,128
MultFusion,Kyoto,camera6,camera9,0.502,256
MultFusion,Kyoto,camera6,camera9,0.505,512
MultFusion,Kyoto,camera6,camera9,0.508,1024
MultFusion,Kyoto,camera7,PUC,0.501,64
MultFusion,Kyoto,camera7,PUC,0.5,128
MultFusion,Kyoto,camera7,PUC,0.5,256
MultFusion,Kyoto,camera7,PUC,0.5,512
MultFusion,Kyoto,camera7,PUC,0.5,1024
MultFusion,Kyoto,camera7,UFPR04,0.521,64
MultFusion,Kyoto,camera7,UFPR04,0.519,128
MultFusion,Kyoto,camera7,UFPR04,0.515,256
MultFusion,Kyoto,camera7,UFPR04,0.511,512
MultFusion,Kyoto,camera7,UFPR04,0.511,1024
MultFusion,Kyoto,camera7,UFPR05,0.506,64
MultFusion,Kyoto,camera7,UFPR05,0.515,128
MultFusion,Kyoto,camera7,UFPR05,0.51,256
MultFusion,Kyoto,camera7,UFPR05,0.515,512
MultFusion,Kyoto,camera7,UFPR05,0.514,1024
MultFusion,Kyoto,camera7,camera1,0.501,64
MultFusion,Kyoto,camera7,camera1,0.501,128
MultFusion,Kyoto,camera7,camera1,0.506,256
MultFusion,Kyoto,camera7,camera1,0.502,512
MultFusion,Kyoto,camera7,camera1,0.503,1024
MultFusion,Kyoto,camera7,camera2,0.494,64
MultFusion,Kyoto,camera7,camera2,0.49,128
MultFusion,Kyoto,camera7,camera2,0.48,256
MultFusion,Kyoto,camera7,camera2,0.488,512
MultFusion,Kyoto,camera7,camera2,0.483,1024
MultFusion,Kyoto,camera7,camera3,0.498,64
MultFusion,Kyoto,camera7,camera3,0.5,128
MultFusion,Kyoto,camera7,camera3,0.5,256
MultFusion,Kyoto,camera7,camera3,0.499,512
MultFusion,Kyoto,camera7,camera3,0.499,1024
MultFusion,Kyoto,camera7,camera4,0.499,64
MultFusion,Kyoto,camera7,camera4,0.498,128
MultFusion,Kyoto,camera7,camera4,0.5,256
MultFusion,Kyoto,camera7,camera4,0.499,512
MultFusion,Kyoto,camera7,camera4,0.497,1024
MultFusion,Kyoto,camera7,camera5,0.499,64
